User Rating Count,Price,Age Rating,Size,Original Release Date,Current Version Release Date,Rate,game_age,last_update,maintaning_period,purchases_count,lowest_purchase,highest_purchase,average_purchase,name_word_count,name_sia,sub_word_count,sub_sia,desc_word_count,excitement_score,attractive_score,dev_freq,dev_avg,icon_objects,Icon1,Icon2,Icon3,Icon4,Icon5,Icon6,Icon7,Icon8,lowest_review,highest_review,average_review
1151,0.0,12.0,112035840,735952.0,736530.0,2,2709.0,2131.0,578.0,1,0.0,0.0,0.0,4,0.0,3,0.881,170,0.229,0.0,1,1.5046544558940846,9119.0,-0.19971069966495938,-0.10179679139871828,-0.23261565652467509,0.13453121786758235,0.04100029768136383,-0.05709414390186439,-0.0142056562697149,0.06682732884446957,-0.3182,0.9022,0.66884
1999,4.99,12.0,193308672,735445.0,736724.0,2,3216.0,1937.0,1279.0,1,0.0,0.0,0.0,2,0.0,4,0.0,648,0.249,0.0,1,1.5046544558940846,680.0,0.6176350365927226,0.05706608901318274,-0.02071505970422355,-0.11948312033967388,0.014378394346622636,0.24327316547385902,-0.06812105486827996,-0.05309966099063252,0.194,0.9975,0.9725571428571429
34,0.0,12.0,101267456,735151.0,736617.0,2,3510.0,2044.0,1466.0,1,3.99,3.99,3.99,3,0.0,1,0.0,364,0.21800000000000003,0.0019305019305019305,4,1.6495118239374542,1050.0,-0.121775850228457,-0.2106138658297996,0.08050313058047026,-0.011452605504113686,0.13105807085697607,0.0821052928424858,-0.15103507171267772,0.032551399460727645,0.6369,0.9842,0.8584333333333333
21,4.99,4.0,1250794496,735976.0,735976.0,1,2685.0,2685.0,0.0,1,0.0,0.0,0.0,7,0.0,1,0.0,343,0.23299999999999998,0.0,3,1.4445091365049814,3490.0,-0.2333325235467884,0.022124839144942808,-0.1346463829283871,-0.05060302830238171,-0.011919093679056726,-0.0263534381706337,0.0012720207184658064,0.05915985221701123,-0.0516,0.8807,0.7149333333333333
5147,0.0,4.0,41848832,735157.0,735684.0,2,3504.0,2977.0,527.0,10,1.99,19.99,7.889999999999999,10,0.556,1,0.0,33,0.129,0.0,4,1.5720054442193574,1023.0,-0.29779326027382613,-0.0609391976567353,0.14739592053843098,-0.11414795427682103,-0.1163297404322463,0.04002308076030814,0.04704727395516962,-0.07789107948422021,0.3462,0.9858,0.7515
175,0.0,12.0,44904448,735197.0,737266.0,2,3464.0,1395.0,2069.0,10,4.99,99.99,23.990000000000002,2,0.0,5,0.0,211,0.28500000000000003,0.0,4,1.6495118239374542,3454.0,-0.3019946938102024,0.019739698548650608,-0.13907287416221129,0.12707152991963713,0.04558930355056855,-0.03931630654103594,-0.028422113349733956,0.013287868881828365,-0.204,0.9565,0.73514
12,0.0,4.0,71147520,736521.0,736939.0,2,2140.0,1722.0,418.0,1,0.0,0.0,0.0,4,0.0,1,0.0,179,0.234,0.0,1,1.5046544558940846,2421.0,-0.20589041277558962,0.11067046546351181,0.020151101445411927,-0.12513656438601806,-0.005477978410070333,-0.06687587984367227,-0.08369292351285351,0.13891510764609163,0.4201,0.99,0.791
199173,0.0,4.0,241390592,736506.0,737267.0,2,2155.0,1394.0,761.0,10,0.99,34.99,10.989999999999998,4,0.348,4,0.348,324,0.228,0.0,1,1.5046544558940846,2671.0,-0.32022061847293637,0.044301127375027574,-0.034874560799307744,-0.10930537559905155,-0.047073033703573734,0.029474513047651595,0.03224866480126222,-0.002835065273893789,0.7666,0.9925,0.9605111111111112
439,2.99,12.0,214721536,736200.0,737153.0,2,2461.0,1508.0,953.0,1,0.0,0.0,0.0,2,0.688,4,0.374,232,0.24,0.0038314176245210726,1,1.5046544558940846,206.0,0.4435763776711235,-0.051056389541415975,-0.102329780836965,0.01618446794631196,0.037470524263556945,0.03679310977254964,0.05744935004368326,-0.005997946789644073,-0.836,0.9973,0.9173600000000001
188,0.0,12.0,3125248,733974.0,736593.0,1,4687.0,2068.0,2619.0,1,2.99,2.99,2.99,2,0.0,1,0.0,101,0.214,0.0,1,1.5046544558940846,147.0,0.5196722947939891,-0.20729405760042824,-0.020266749345861562,-0.008824835446677337,0.016371074256884603,0.3179251794762941,0.056392733412337165,-0.061123386601796136,-0.0258,0.9892,0.8674999999999999
25,1.99,17.0,214452224,736767.0,736856.0,2,1894.0,1805.0,89.0,1,0.0,0.0,0.0,2,0.796,5,0.403,291,0.306,0.0,1,1.5046544558940846,361.0,-0.19544204733410087,-0.007515846151501054,0.2551635540526036,-0.10345160136243424,0.02724651695622878,-0.07951616084070744,0.12546314489571328,-0.13165818623278142,-0.1531,0.981,0.69223
246,0.99,9.0,118681600,735457.0,736091.0,2,3204.0,2570.0,634.0,6,0.99,29.99,10.99,2,0.0,1,0.0,490,0.235,0.0030441400304414,1,1.5046544558940846,5573.0,-0.10329247332358062,-0.0003425233796772939,-0.22724337524099764,0.1406617834505713,0.15641369437557442,-0.008778709332436845,0.07180664648125536,-0.17651279555600685,-0.4767,0.9793,0.373575
29369,0.0,9.0,57577472,735775.0,737130.0,2,2886.0,1531.0,1355.0,8,0.99,49.99,11.990000000000002,5,0.0,5,0.0,166,0.154,0.0,6,1.5499748006084448,1108.0,0.6612837664221951,-0.03974576581575347,-0.01396877240472226,-0.09517447914852199,-0.05927741910366105,-0.07803707523542067,-0.09716861470981987,-0.08372623773332108,-0.1298,0.9957,0.9762500000000001
81,0.0,4.0,235592704,736474.0,737186.0,1,2187.0,1475.0,712.0,6,2.99,99.99,31.323333333333334,2,0.0,1,0.0,158,0.095,0.0,4,1.4169926847831635,3297.0,0.15966785107622256,0.226611784533389,-0.06181268127007531,-0.024027017168083302,-0.1360751532857164,0.055028400274423905,-0.004465161151419497,0.005553265935755545,0.5719,0.9697,0.8475125
15,4.99,4.0,27824128,736709.0,737262.0,2,1952.0,1399.0,553.0,1,0.0,0.0,0.0,4,0.0,4,0.0,549,0.137,0.006220839813374806,1,1.5046544558940846,305.0,0.6580954386905562,-0.18633473986971424,-0.05456091570916036,-0.01924179024963671,0.033774577127830635,0.34689203880259323,-0.026004092255076938,-0.06709209977750052,0.6249,0.9836,0.8715083333333333
10776,0.0,4.0,158354432,736213.0,737252.0,2,2448.0,1409.0,1039.0,1,0.0,0.0,0.0,3,0.857,5,0.452,73,0.18,0.0,1,1.5046544558940846,695.0,0.10509705132110578,-0.10573487618391973,0.20700580863954615,0.06644619227498948,0.15205953569112937,-0.06417221798603648,0.04793750744678455,-0.01111373341656275,0.7964,0.9992,0.9888666666666666
7,0.0,9.0,1527184384,736307.0,736307.0,1,2354.0,2354.0,0.0,10,4.99,79.99,17.490000000000002,3,0.0,1,0.0,437,0.161,0.002,6,1.2734646107485832,4181.0,0.37204611785562136,-0.06804506180189918,-0.19413044551350314,0.13134747834130647,-0.06275822799003966,0.13775734496132136,0.02605261583025341,0.13632728251016757,-0.1446,0.8176,0.48305
24,2.99,4.0,7243776,735369.0,736598.0,1,3292.0,2063.0,1229.0,1,0.0,0.0,0.0,3,0.0,1,0.0,126,0.2,0.0,3,1.4445091365049814,287.0,-0.09926001095760055,-0.2291864776320474,0.15262859243425503,0.10074078910149403,0.03246028184985454,-0.02314806419964589,0.029090150057520966,0.07343415290699051,-0.6908,0.9431,0.44810000000000005
27,0.0,9.0,45874176,735902.0,736460.0,2,2759.0,2201.0,558.0,10,0.99,5.99,2.29,2,0.6,1,0.0,172,0.40199999999999997,0.0,1,1.5046544558940846,1065.0,-0.1261478839438553,-0.25414103715517045,0.04740110431602477,0.03819017291341799,-0.1091879704954535,-0.09330710897843114,0.04628931666225078,-0.06333978316785023,0.128,0.8481,0.6677166666666667
249,1.99,9.0,34492416,734465.0,736615.0,2,4196.0,2046.0,2150.0,6,0.99,2.99,1.9900000000000002,3,0.0,1,0.0,512,0.219,0.001564945226917058,1,1.5046544558940846,1422.0,0.22682718228506413,-0.20757992846324752,-0.07646507519766123,-0.034424018438415735,0.06885500687292405,0.15461386829669488,0.09639795777475213,-0.021143547965169648,-0.0516,0.8775,0.3474111111111111
13,0.0,4.0,121188352,736274.0,737237.0,2,2387.0,1424.0,963.0,1,2.99,2.99,2.99,4,0.483,6,0.414,169,0.278,0.004464285714285714,1,1.5046544558940846,1139.0,0.13534374989984155,-0.1312655076677739,-0.19717381777790105,-0.003529240277590235,0.04339305568335759,0.15541571298900939,0.032874820777732225,-0.08284714544512012,-0.8074,0.9382,0.15805000000000002
171,0.0,4.0,25603072,735447.0,737123.0,1,3214.0,1538.0,1676.0,2,1.99,4.99,3.49,2,0.0,5,0.444,244,0.137,0.0,3,1.4445091365049814,719.0,0.679933157098029,0.0681630558391348,0.11924120142482592,-0.005885263612436464,0.05672768392159509,0.052033316793572953,0.07765010552595597,0.0757292979201451,-0.5165,0.9689,0.6624111111111111
10575,0.0,4.0,204644352,736496.0,737248.0,2,2165.0,1413.0,752.0,10,0.99,9.99,4.790000000000001,4,0.444,4,0.594,237,0.119,0.0,1,1.5046544558940846,2170.0,-0.17633692555608907,0.06873463270411921,-0.16409986857915873,-0.10590109058810251,-0.044437689368364494,-0.003243443197449951,-0.02632150524456825,-0.043930834986647974,0.3818,0.9872,0.899075
9,0.0,9.0,75686912,735900.0,735905.0,2,2761.0,2756.0,5.0,1,0.0,0.0,0.0,2,0.0,1,0.0,354,0.209,0.004796163069544364,1,1.5046544558940846,139.0,0.052444080978080704,-0.27640613770958034,0.2728632157635712,0.03946050727416037,0.06918936278089928,0.11989210197186169,-0.147622663891936,0.031529905200468986,0.6369,0.8834,0.8452999999999999
50,0.0,4.0,92662784,735990.0,736164.0,1,2671.0,2497.0,174.0,1,0.0,0.0,0.0,2,0.0,1,0.0,87,0.11,0.0,1,1.5046544558940846,1437.0,-0.22697463510990779,-0.15238722715124395,0.1387585328621422,-0.0848947548426601,-0.03303040515471445,0.08706789613074682,-0.013370231793115386,0.022315092335671957,-0.792,0.9885,0.6501666666666667
87,0.0,4.0,335851520,736045.0,736165.0,2,2616.0,2496.0,120.0,1,1.99,1.99,1.99,12,0.0,1,0.0,168,0.196,0.0,2,1.6388570863658862,1505.0,-0.21307022736706285,-0.23339843445587977,-0.05732546120194523,-0.09826042802405813,-0.04142456264071049,0.00477244775066887,-0.004231389198101149,0.04685456043860731,-0.0258,0.9313,0.31021
8,2.99,9.0,33408000,734246.0,736696.0,1,4415.0,1965.0,2450.0,1,0.0,0.0,0.0,3,0.0,1,0.0,168,0.252,0.0,1,1.5046544558940846,2177.0,-0.15805185927262877,-0.04450243698798714,-0.17257429448703726,0.1849862878962994,-0.10234666492846803,-0.03881377322500478,0.021060888175900426,-0.09410677717083124,0.743,0.9934,0.9081333333333332
1367,0.0,4.0,63735808,735143.0,736653.0,1,3518.0,2008.0,1510.0,3,0.99,0.99,0.9899999999999999,5,0.0,3,0.0,661,0.092,0.0,2,1.4943318376783883,370.0,0.3911821755149808,0.17663367283065776,0.13002416561191538,-0.03044253853472806,-0.0037703791196495584,0.04377457113277061,0.15926473870765603,0.039148796970487246,0.8998,0.9943,0.9680833333333333
58,0.0,4.0,92778496,735194.0,735859.0,2,3467.0,2802.0,665.0,1,2.99,2.99,2.99,2,0.0,1,0.0,81,0.295,0.0,1,1.5046544558940846,639.0,0.5766083345434532,-0.014535475118317612,0.149161742960215,-0.13207455036122578,-0.04724388752294095,-0.26113982898092525,-0.09367895811775008,-0.035230490194931456,0.0,0.8126,0.64564
630,3.99,9.0,232532992,735215.0,737019.0,2,3446.0,1642.0,1804.0,1,0.0,0.0,0.0,3,0.0,1,0.0,514,0.132,0.0017064846416382253,1,1.5046544558940846,2067.0,-0.10103351056162312,0.35458691528988606,0.09857284013733635,0.17680130911651235,-0.14157184984738067,0.015457474546773249,0.05652106610451797,-0.046500483420621644,0.7351,0.9904,0.957
143,0.0,9.0,146307072,736731.0,736866.0,2,1930.0,1795.0,135.0,10,1.99,94.99,15.789999999999997,4,0.0,1,0.0,251,0.278,0.003194888178913738,2,1.6388570863658862,2463.0,-0.09782167311489674,-0.12963288155254016,-0.20031118137523723,0.09660487363363618,-0.08792503969334468,-0.03044894121702771,0.008279558293726596,-0.01782840650440013,-0.6705,0.9783,0.7865428571428571
451,0.0,4.0,145203200,736044.0,736192.0,2,2617.0,2469.0,148.0,6,0.99,11.99,4.156666666666667,3,0.0,1,0.0,99,0.22399999999999998,0.0,4,1.4944990645012606,1617.0,0.1200909574235274,0.21951370429945627,0.056610320104561025,-0.0027522245592517085,-0.14843517643731455,0.04323003513927881,0.0513286611480296,-0.0495528361741938,0.3612,0.9753,0.8517142857142856
257852,0.0,9.0,83948544,735787.0,737248.0,2,2874.0,1413.0,1461.0,10,0.99,9.99,4.090000000000001,1,0.0,4,0.473,224,0.10700000000000001,0.004016064257028112,1,1.5046544558940846,535.0,0.029558508590800253,0.08908917593756586,0.08067716290585422,0.3041558012626474,-0.060918600790403836,0.04054665022916418,0.04250295469379399,0.10303358431795358,-0.7061,0.9929,0.9402428571428573
2931,0.0,4.0,51631104,734240.0,736949.0,2,4421.0,1712.0,2709.0,1,8.99,8.99,8.99,1,0.0,4,0.0,195,0.271,0.004405286343612335,2,1.6388570863658862,252.0,0.3901955533906376,-0.012672471310865616,0.0027354927807297508,0.09396062768489713,-0.014517176531658342,-0.046941343564081014,-0.022483877375161804,0.171156983458921,-0.8329,0.9859,0.5190230769230768
2939,0.0,9.0,284271616,734505.0,737108.0,2,4156.0,1553.0,2603.0,10,0.99,29.99,6.6899999999999995,4,0.706,4,0.333,160,0.34299999999999997,0.0,1,1.5046544558940846,650.0,0.5241598537420491,0.031891800572619436,0.05682257300505225,-0.15794839457252038,-0.03406094896905494,-0.25543432866758314,-0.14577880128900833,-0.1199997610841283,-0.606,0.8442,0.2219111111111111
5,0.0,4.0,358944768,736209.0,737056.0,1,2452.0,1605.0,847.0,1,0.0,0.0,0.0,2,0.0,6,0.35,109,0.19999999999999998,0.0,8,1.361973513304399,588.0,0.6715810211370887,-0.01265541362052297,0.08273795939492823,-0.014865963069906674,0.040152032015888225,0.059846557332636,0.045630970423846375,0.05226744504522752,0.9821,0.9843,0.9832
338,0.0,4.0,15328256,734215.0,736569.0,1,4446.0,2092.0,2354.0,1,0.99,0.99,0.99,4,0.0,1,0.0,85,0.374,0.0,1,1.5046544558940846,1312.0,0.1382655000546093,0.30613273254544293,-0.003153575792652033,0.08960498919417631,-0.0017591415670828864,0.028304827583608347,0.045343062719554905,0.1959826583869231,0.8863,0.9803,0.9486666666666667
1370,4.99,12.0,2351178752,736620.0,737257.0,2,2041.0,1404.0,637.0,10,2.99,4.99,3.5900000000000007,3,0.0,3,0.0,450,0.338,0.005780346820809248,1,1.5046544558940846,570.0,0.17426487466780444,0.09423760422716738,-0.12798882303372155,-0.14747076229739847,0.004455836296838822,0.24128873834968534,0.0608662344430869,-0.014193076043968859,-0.9807,0.9816,0.7090000000000001
12,0.0,4.0,64199680,736599.0,736599.0,1,2062.0,2062.0,0.0,1,0.0,0.0,0.0,4,0.0,5,0.839,100,0.194,0.0,1,1.5046544558940846,3095.0,0.10480640816409219,0.08990591669765363,-0.03527051234477445,0.2024969100288649,-0.14553558507781253,0.024964624871175012,-0.10619381884261217,0.1490250567882587,-0.477,0.9609,0.3947333333333334
118,0.0,4.0,38800384,736440.0,737138.0,2,2221.0,1523.0,698.0,1,1.99,1.99,1.99,3,0.355,5,0.647,158,0.199,0.0,1,1.5046544558940846,3989.0,0.5132840131525425,-0.016185626325058017,-0.17114903732707612,0.049388924671095215,-0.037767783735241416,-0.013099782918698302,-0.010293849162220856,-0.05605498948610973,0.7351,0.9596,0.8729600000000002
5543,4.99,9.0,39997440,733512.0,736207.0,2,5149.0,2454.0,2695.0,10,0.99,0.99,0.99,3,0.0,1,0.0,310,0.29000000000000004,0.0,2,1.4943318376783883,1013.0,0.09388179812453064,0.06168141020299978,0.2559530259069692,0.003296008805838529,0.09039618750019499,-0.08588485644085259,0.38319615625791353,-0.0009629947054499294,0.6369,0.9794,0.9088285714285715
5980,0.0,4.0,16797696,735669.0,736684.0,2,2992.0,1977.0,1015.0,2,1.99,2.99,2.49,3,0.0,1,0.0,432,0.15400000000000003,0.0,1,1.5046544558940846,340.0,-0.23366913535328593,0.09202359382463446,0.4274416597973931,0.020892450626856598,0.16543623106503197,-0.12085903022640856,0.250623439652772,-0.12790006505292992,0.7579,0.9878,0.9123875
6,0.0,4.0,108429312,735086.0,736523.0,0,3575.0,2138.0,1437.0,1,2.99,2.99,2.99,1,0.0,1,0.0,165,0.131,0.0,1,1.5046544558940846,1106.0,-0.09817823057482652,-0.1671095146699377,0.19763794904079937,-0.08313713433737473,-0.003968706149855596,0.015371770612741226,0.03149594406310063,0.07706566683751784,-0.7845,0.9682,0.360875
1409,0.0,4.0,101709824,735163.0,737144.0,2,3498.0,1517.0,1981.0,5,0.99,4.99,2.39,5,0.455,5,0.775,105,0.281,0.0,5,1.6549957860680806,1689.0,0.022124953264903213,0.1160156577515643,-0.08104894246974093,0.15688605178020515,-0.020264186550390438,-0.05606699868320008,0.06899179928246041,-0.022417705827900973,0.6365,0.9949,0.8241
496,0.0,17.0,436888576,736316.0,737259.0,1,2345.0,1402.0,943.0,10,0.99,19.99,4.590000000000001,3,0.0,4,0.0,257,0.20099999999999998,0.0,4,1.5720054442193574,1885.0,-0.14304060894627238,-0.2596171087508136,-0.08286835385813826,-0.017669595547125244,-0.10245373050687209,0.1171338168650477,0.04890530902691975,-0.02215692116957198,-0.6846,0.9941,0.8702833333333334
3817,0.0,9.0,77291520,736116.0,736116.0,2,2545.0,2545.0,0.0,10,0.99,9.99,4.290000000000001,10,0.0,1,0.0,319,0.21600000000000003,0.0,64,1.5976695130044276,1517.0,0.3489701660180595,-0.10393054062402984,-0.03477922476240536,-0.02558160834417967,-0.08616483745860305,0.0224232644821484,0.07042568196401776,-0.06244070043240842,-0.2539,0.9855,0.9356428571428571
19,0.0,4.0,31442944,736678.0,736759.0,2,1983.0,1902.0,81.0,9,0.99,1.99,1.767777777777778,4,0.0,4,0.474,127,0.203,0.0,1,1.5046544558940846,2.0,-0.08728566297435891,0.3117819868623654,0.4931533789833209,0.32021233089309453,0.1485811268642247,0.027863390223270834,-0.038742308574601585,-0.002154765149883317,0.1531,0.9879,0.7624333333333334
60,0.0,4.0,50556928,735984.0,736021.0,2,2677.0,2640.0,37.0,2,0.99,0.99,0.99,14,0.0,1,0.0,189,0.228,0.0,14,1.6778019406759386,5208.0,-0.25329556156243394,-0.20507562535959978,-0.12168682418379746,-0.05254857146982378,0.0459052859043257,0.008836470598126527,-0.032326269441982546,-0.06818120298948083,0.6124,0.9338,0.7681999999999999
7,0.0,4.0,99806208,736243.0,736263.0,2,2418.0,2398.0,20.0,1,1.99,1.99,1.99,2,0.0,1,0.0,86,0.11299999999999999,0.01,6,1.4946727626364726,449.0,-0.2490876389719896,0.20379432428476915,0.2289768100238074,-0.037813105467009694,-0.0044168599569071754,0.008276934816107567,0.10994830832030918,-0.12523751475748576,0.4215,0.891,0.67194
22766,0.0,4.0,267439104,736263.0,737259.0,2,2398.0,1402.0,996.0,10,0.99,19.99,9.389999999999997,3,0.63,1,0.0,353,0.235,0.0,1,1.5046544558940846,1849.0,-0.2938520579956378,-0.1360179820209036,0.011584454781782272,-0.0573317160395654,-0.06602569116566928,-0.019844161502541847,0.0598632772627124,-0.04941989818532421,-0.8484,0.9962,0.9486625000000001
62,0.0,12.0,37892096,736021.0,736102.0,1,2640.0,2559.0,81.0,1,0.0,0.0,0.0,11,0.5169999999999999,1,0.0,358,0.173,0.004705882352941176,1,1.5046544558940846,2380.0,0.5679623096690445,-0.1687608497182897,-0.08897526885017532,-0.01828519605750445,0.02448300999641819,0.35599064724010293,0.029097160004187717,-0.052277255497133565,-0.4404,0.9603,0.37922857142857147
22,0.99,4.0,45383680,735193.0,735680.0,2,3468.0,2981.0,487.0,1,0.0,0.0,0.0,7,0.298,1,0.0,53,0.124,0.0,1,1.5046544558940846,1288.0,0.21280051843884043,0.3265094180774881,-0.039981830801991164,0.22110696447386727,0.18759092420656054,-0.011677117058118636,0.029992187654613423,0.0686106344381211,0.2431,0.9169,0.8279857142857142
178,0.0,4.0,22139904,734799.0,735935.0,1,3862.0,2726.0,1136.0,1,2.99,2.99,2.99,3,0.623,1,0.0,233,0.274,0.007692307692307693,2,1.3498065889908903,633.0,0.3015401551985281,0.14237666102222157,-0.027196572393382606,-0.05075357168584754,0.08233687098007184,0.018601622676624498,0.15543500300529647,0.1056145614188404,-0.2263,0.9865,0.8003461538461539
10746,0.0,12.0,150450176,735410.0,737090.0,2,3251.0,1571.0,1680.0,10,1.99,99.99,21.29,3,0.711,1,0.0,360,0.275,0.0,1,1.5046544558940846,1262.0,-0.3916114099168883,0.15229920061509283,0.0703255801253227,-0.21743156721700943,-0.017409502321913954,0.11491157540491906,-0.07966372959415345,0.041622310659759354,-0.1147,0.9552,0.51265
94,0.0,4.0,61448192,735144.0,735737.0,2,3517.0,2924.0,593.0,10,0.99,5.99,2.59,8,0.31,1,0.0,177,0.293,0.0,64,1.5976695130044276,1260.0,-0.09842921641475952,0.029488695257751975,-0.06805262291673729,-0.05683865726508933,-0.03815436603778554,-0.07179351678123533,0.053011223406225716,-0.03652643720401745,-0.2975,0.9805,0.3748666666666667
10,4.99,12.0,336182272,736047.0,737221.0,2,2614.0,1440.0,1174.0,1,0.0,0.0,0.0,3,0.661,1,0.0,263,0.211,0.003257328990228013,19,1.252162728110682,1617.0,0.0790674199757154,0.1795504279877347,-0.1323843379795539,0.14698131095447603,-0.06327011687325997,-0.10965854132817335,0.028646993713868737,0.004641942474457334,-0.8089,0.6361,0.003920000000000012
1731,0.0,17.0,112148480,734949.0,735969.0,2,3712.0,2692.0,1020.0,6,0.99,24.99,9.823333333333334,7,0.421,1,0.0,452,0.32,0.0032733224222585926,4,1.4944990645012606,3640.0,-0.04684190576983979,0.12444060375913335,-0.12611065279757053,0.04494316514821657,0.1582384702638101,-0.03401668774272551,0.07593282630965083,0.04914791635522446,-0.8467,0.917,0.4614142857142857
173,0.0,4.0,123760640,734284.0,735086.0,1,4377.0,3575.0,802.0,1,0.0,0.0,0.0,4,0.524,1,0.0,197,0.308,0.013392857142857142,15,1.3349826719957867,6925.0,-0.3307507511570724,-0.19303278736129675,-0.13800818816769034,-0.11139217639993608,-0.09680989192663585,0.03508308279624162,-0.02539773593879605,0.05025513821340742,-0.5627,0.9862,0.9383666666666667
64,0.0,4.0,29030400,735635.0,737257.0,2,3026.0,1404.0,1622.0,1,0.0,0.0,0.0,4,0.0,4,0.0,161,0.17900000000000002,0.0,3,1.644131041522333,123.0,0.6140784289718215,0.02925817299415074,0.27275467787209756,-0.12386423065824266,0.007747892564339567,-0.320814026340437,-0.03467499136113636,-0.031049261701668468,0.9366,0.9982,0.9694200000000001
1095,0.0,4.0,73988096,735154.0,737016.0,2,3507.0,1645.0,1862.0,1,0.0,0.0,0.0,4,0.6,5,0.0,433,0.239,0.001890359168241966,5,1.6549957860680806,2077.0,0.21328181934160126,-0.13132749681551462,-0.1622768737088145,-0.12212363013156918,0.04583788543795974,0.024137602176355785,-0.04514305129465196,-0.02926806410790793,0.34,0.9851,0.9441250000000001
64,0.0,12.0,334077952,735543.0,736439.0,1,3118.0,2222.0,896.0,10,2.99,14.99,6.290000000000001,5,0.273,1,0.0,209,0.23500000000000001,0.0,1,1.5046544558940846,3700.0,-0.346259163132919,-0.12776655564533498,-0.10847543043140598,-0.1625722584047268,0.035766552004240934,0.021272717782179533,0.005797755757214328,0.059973518670660114,0.5423,0.9807,0.7837111111111111
5,0.0,4.0,1476608,734682.0,736583.0,1,3979.0,2078.0,1901.0,1,1.99,1.99,1.99,2,0.0,4,0.0,118,0.09,0.0,1,1.5046544558940846,273.0,0.03504931291913409,-0.2439841892501582,0.1794327057973264,0.027108758717399276,0.06250096675685438,0.07458267144042376,-0.05379744379859558,0.07479128435449585,-0.3415,0.9081,0.48070000000000007
112,0.0,4.0,122826752,733285.0,735694.0,1,5376.0,2967.0,2409.0,1,0.99,0.99,0.99,4,0.0,1,0.0,101,0.19399999999999998,0.0,2,1.3498065889908903,2781.0,-0.13096167177758194,0.06573462547966205,-0.1156643625117284,-0.005556724548033146,0.1054270903790061,0.0005725268905190928,-0.054769297690088044,0.12625807802613045,0.3182,0.9958,0.5931
586,9.99,9.0,242657280,736277.0,736282.0,2,2384.0,2379.0,5.0,1,0.0,0.0,0.0,2,0.0,1,0.0,149,0.179,0.0,2,1.6388570863658862,2874.0,-0.29053018959826205,-0.14824161029517272,-0.16952942103718352,-0.04352379482253111,0.006212256388985191,0.011400169152912887,-0.050694060706332034,-0.021813136108701094,0.9847,0.9983,0.99146
10,0.0,9.0,151987200,736478.0,736478.0,1,2183.0,2183.0,0.0,3,0.99,9.99,5.323333333333333,6,0.615,1,0.0,328,0.327,0.013774104683195593,2,1.4943318376783883,7099.0,-0.33079320128559975,-0.14537965796907645,-0.13300396810098236,-0.025142605583941435,-0.08291545319717109,-0.003045126149797593,-0.020826877168571484,-0.0675370815275561,-0.836,0.6249,0.20105
7,0.0,9.0,299440128,736584.0,736879.0,1,2077.0,1782.0,295.0,5,1.99,7.99,3.5900000000000007,7,0.0,5,0.493,245,0.354,0.0,1,1.5046544558940846,1787.0,0.5929173981601712,-0.018806866210353032,-0.00983759939119666,-0.11123047424015156,-0.05597016800677043,-0.20603737034902406,-0.11357183843689467,-0.048440152376959686,-0.6119,0.9169,0.3528833333333334
8,0.0,9.0,389889024,736234.0,736839.0,1,2427.0,1822.0,605.0,1,0.0,0.0,0.0,4,0.333,1,0.0,221,0.3,0.003968253968253968,1,1.5046544558940846,499.0,-0.33538559599273426,-0.013881618387644352,-0.05798165809596578,-0.08959435976914859,-0.08161554038775443,0.03965942591832628,-0.01671590301493544,0.04854718146431724,0.5267,0.8676,0.8452999999999999
17,0.0,4.0,73878528,735658.0,736847.0,1,3003.0,1814.0,1189.0,1,0.0,0.0,0.0,3,0.0,3,0.0,312,0.128,0.0,1,1.5046544558940846,2460.0,0.021379916694174356,0.02018168624866963,-0.22651101312204294,0.0022296793602328627,0.023851840290548362,-0.14976949876841492,-0.044846006510874906,0.035253246777675315,-0.5936,0.9776,0.42432222222222227
382,0.0,9.0,14227456,735864.0,737193.0,2,2797.0,1468.0,1329.0,1,0.0,0.0,0.0,2,0.0,5,0.0,23,0.0,0.0,1,1.5046544558940846,121.0,0.743684349397902,-0.036050671329319814,0.0929027313828873,-0.0798331557208547,0.0060064739741363254,-0.10000202575878472,-0.081648648972469,-0.015614201964422272,0.0,0.991,0.8349499999999999
156,0.0,4.0,100690944,735237.0,736935.0,1,3424.0,1726.0,1698.0,1,1.99,1.99,1.99,4,0.0,1,0.0,55,0.18,0.0,2,1.4943318376783883,1124.0,-0.09597164925337034,-0.25445969227708765,0.12946267587269994,0.10190748307541404,-0.041253738285770405,0.06213106051635371,-0.07224551123973084,-0.05319038134065595,-0.0093,0.948,0.8142333333333333
1461,0.0,4.0,2584622,733410.0,733647.0,1,5251.0,5014.0,237.0,1,0.0,0.0,0.0,2,0.0,1,0.0,99,0.094,0.0,1,1.5046544558940846,403.0,0.014455081917252748,0.22614552077980934,0.026471319078800036,0.022154997584511157,0.04728982666107237,0.01066920323443922,-0.02856065321243709,0.18213727427341825,0.879,0.9948,0.9425333333333333
231877,0.0,12.0,252019712,736280.0,737263.0,2,2381.0,1398.0,983.0,10,0.99,99.99,23.689999999999998,4,0.0,4,0.473,444,0.226,0.0,1,1.5046544558940846,4543.0,-0.2987549673324679,0.05332612766010973,-0.10484266662696569,0.07973045354323227,0.07502920361428758,-0.05189202704782209,0.010162507511854085,-0.15122732531078975,-0.9488,0.9971,0.46360999999999997
