User Rating Count,Price,Age Rating,Size,game_age,last_update,maintaning_period,dev_freq,dev_avg,genre_Action,genre_Adventure,genre_Board,genre_Card,genre_Casual,genre_Education,genre_Family,genre_Puzzle,genre_Role Playing,genre_Simulation,genre_Sports,genre_infrequent,langs_count,lang_DE,lang_ES,lang_FR,lang_IT,lang_JA,lang_KO,lang_NL,lang_PT,lang_RU,lang_TR,lang_ZH,lang_infrequent,purchases_count,lowest_purchase,highest_purchase,average_purchase,Description_PCA_0,Description_PCA_1,Subtitle_PCA_0,Subtitle_PCA_1,Name_PCA_0,Name_PCA_1,excitement_score,attractive_score,name_sia,sub_sia,lowest_review,highest_review,average_review,Icon1,Icon2,Icon3,Icon4
-0.08239884002183032,-0.40882145052001634,-0.8199078471253101,0.20828709562813455,0.6681855749983948,-0.6815243740082398,-1.1060388258399858,0.9567032902166918,-1.6613038479448645,-0.3893924020986697,-0.22075750229795438,-0.3932625643293463,-0.24153958130008235,-0.2362118874994563,-0.22075750229795438,-0.20557287984283235,-0.42139661519302374,-0.3593260724431898,-0.475664780323521,-0.16258691566009587,3.212486520423249,0.6214810577803507,-0.5929595139819201,-0.5677051669894383,-0.5796298690967517,-0.5127825219765676,-0.5438287458755872,-0.47710442813576587,-0.3446104627691229,-0.4892982333422956,-0.5360877067472385,-0.3673601289234412,-0.5342753780993126,1.7486708422075763,-0.8774031750445646,2.5725112816850544,-0.4358632927394747,-0.11749217873441603,-0.025127318225203022,-0.019425970035947943,-0.12679111044421384,-0.21888297221470632,-0.2359732262909203,-0.10015660889753376,0.15206486843731332,0.9493310373673057,-0.43566047391167984,-0.32531606997922297,-0.49267444955392964,0.2469217851839127,-0.6349250343595118,-0.8899371849106096,-0.29480103639944916,-0.9377765609736541,0.23035572748857286
0.10175824406409543,-0.40882145052001634,1.2549706361605297,-0.10863168225396802,0.580491062452815,-0.591088388510083,-0.9602177117302532,-0.15901284651879305,0.5594816296904548,-0.3893924020986697,-0.22075750229795438,-0.3932625643293463,-0.24153958130008235,-0.2362118874994563,-0.22075750229795438,-0.20557287984283235,-0.42139661519302374,-0.3593260724431898,-0.475664780323521,-0.16258691566009587,3.212486520423249,0.4816971739984191,-0.5929595139819201,-0.5677051669894383,-0.5796298690967517,-0.5127825219765676,-0.5438287458755872,-0.47710442813576587,-0.3446104627691229,-0.4892982333422956,-0.5360877067472385,-0.3673601289234412,-0.5342753780993126,1.4949303451727625,0.9453793810073196,-0.10832661372833276,2.532867088550986,1.9559244294839007,-0.024834627277469847,-0.02344402768756886,-0.12063585257526489,-0.18132926143175868,-0.11302880120612216,-0.22162517123055483,1.0218165717130254,-0.3842329342409421,-0.43566047391167984,-0.32531606997922297,-1.4490950315582733,0.3782885520986812,-0.325866824268567,-0.44164184157295305,-0.4107349943065206,-0.1635674985570549,-0.7915703948293942
-0.08242754952125911,0.10876435534951444,1.2549706361605297,0.04480718841639151,-1.2716170425098308,-0.16109087255658283,1.131403893781226,-0.34496553597470714,-0.06090346232239317,-0.3893924020986697,-0.22075750229795438,-0.3932625643293463,-0.24153958130008235,-0.2362118874994563,-0.22075750229795438,-0.20557287984283235,-0.42139661519302374,-0.3593260724431898,-0.475664780323521,-0.16258691566009587,3.212486520423249,-0.07743836112930687,-0.5929595139819201,-0.5677051669894383,-0.5796298690967517,-0.5127825219765676,-0.5438287458755872,-0.47710442813576587,-0.3446104627691229,-0.4892982333422956,-0.5360877067472385,-0.3673601289234412,-0.5342753780993126,0.47996835703350677,-0.8774031750445646,-0.771833992843146,-0.5917997622409421,-0.6549648475660733,-0.02706862336912318,-0.017280686950426134,-0.12679111044421384,-0.21888297221470632,-0.09177600356045475,-0.28104229019202265,-0.9907484160993788,-0.3842329342409421,-0.43566047391167984,-0.32531606997922297,-0.5593850063375814,-1.4156726324488418,-1.0137139425254817,-0.16403129840170444,-0.0038931981434174676,2.1489263367169906,1.3033610110745364
-0.04186102682838934,-0.40882145052001634,-0.8199078471253101,0.20057965514055867,0.11629477604487912,-1.0995775145185873,-0.8474341937860067,-0.34496553597470714,-0.06090346232239317,-0.3893924020986697,-0.22075750229795438,-0.3932625643293463,-0.24153958130008235,-0.2362118874994563,-0.22075750229795438,-0.20557287984283235,-0.42139661519302374,-0.3593260724431898,-0.475664780323521,-0.16258691566009587,3.212486520423249,-0.49679001247510135,-0.5929595139819201,-0.5677051669894383,-0.5796298690967517,-0.5127825219765676,-0.5438287458755872,-0.47710442813576587,-0.3446104627691229,-0.4892982333422956,-0.5360877067472385,-0.3673601289234412,-0.5342753780993126,-0.28125313407093494,1.4661743970221435,0.561882860125014,2.532867088550986,1.7889740012896989,-0.02057211000077915,-0.028696109976728133,-0.12679111044421384,-0.21888297221470632,-0.10835807731266212,-0.2104723991992736,-0.21201723991065966,-0.3842329342409421,-0.43566047391167984,-0.32531606997922297,-1.5051885236018212,0.43436606524806787,0.6612483839226192,-0.6881671617482595,-0.16464934863717584,0.13222117758050797,-1.1295187921582912
-0.08170981203553954,1.154392245995031,-0.8199078471253101,-0.4500959465161204,2.1987471339605813,0.2262481596713717,-1.991218557584223,0.026939842937121074,-0.4499663146892354,-0.3893924020986697,-0.22075750229795438,-0.3932625643293463,-0.24153958130008235,-0.2362118874994563,-0.22075750229795438,-0.20557287984283235,-0.42139661519302374,-0.3593260724431898,-0.475664780323521,-0.16258691566009587,3.212486520423249,1.7397521280358028,-0.5929595139819201,-0.5677051669894383,-0.5796298690967517,-0.5127825219765676,-0.5438287458755872,-0.47710442813576587,-0.3446104627691229,-0.4892982333422956,-0.5360877067472385,-0.3673601289234412,-0.5342753780993126,3.7785948184860874,-0.8774031750445646,-0.771833992843146,-0.5917997622409421,-0.6549648475660733,-0.02617492181602278,-0.018338552597934807,-0.12679111044421384,-0.21888297221470632,-0.09053609332396381,-0.26402803530994634,1.3960120719595532,-0.3842329342409421,-0.43566047391167984,-0.32531606997922297,1.2035785937566412,0.39853876518040376,0.9579742026355237,-0.4263332821604742,0.7106500382394887,-0.6671014242411297,0.6010609201158013
-0.03498510171519592,-0.40882145052001634,0.47689120492833986,0.0700264595725407,0.34780828916520984,1.3439004332806679,0.5583724844281356,0.5847979113048634,0.3759456398032384,-0.3893924020986697,-0.22075750229795438,-0.3932625643293463,-0.24153958130008235,-0.2362118874994563,-0.22075750229795438,-0.20557287984283235,-0.42139661519302374,-0.3593260724431898,-0.475664780323521,-0.16258691566009587,3.212486520423249,0.06234552265262463,-0.5929595139819201,-0.5677051669894383,-0.5796298690967517,-0.5127825219765676,-0.5438287458755872,-0.47710442813576587,-0.3446104627691229,-0.4892982333422956,-0.5360877067472385,-0.3673601289234412,-0.5342753780993126,0.7337088540683208,0.9453793810073196,-0.10832661372833276,0.9703774141875858,0.9730711022115821,-0.01725200161707311,-0.021180144013248792,-0.12679111044421384,-0.21888297221470632,-0.12033107467775524,-0.23271601357733077,-1.4357376596357898,-0.3842329342409421,-0.43566047391167984,-0.32531606997922297,-0.7396981558403428,0.4644817667542203,0.3204509868123978,-0.07515328610286216,0.26703695679471917,-0.3325202520581519,-0.2124884409039013
2.157358403164927,-0.40882145052001634,2.5517696882141796,-0.1208978519339822,-1.2061384731424645,-1.11152188996174,0.43305746449008403,-0.34496553597470714,-0.06090346232239317,-0.3893924020986697,-0.22075750229795438,-0.3932625643293463,-0.24153958130008235,-0.2362118874994563,-0.22075750229795438,-0.20557287984283235,-0.42139661519302374,-0.3593260724431898,-0.475664780323521,-0.16258691566009587,3.212486520423249,0.7612649415622821,-0.5929595139819201,-0.5677051669894383,-0.5796298690967517,-0.5127825219765676,-0.5438287458755872,-0.47710442813576587,-0.3446104627691229,-0.4892982333422956,-0.5360877067472385,-0.3673601289234412,-0.5342753780993126,2.00241133924239,1.9869694130369675,-0.10832661372833276,0.9703774141875858,0.4390092485795909,-0.01877222568282936,-0.023131055799934786,-0.20951922556256325,-0.29012041452307274,-0.10166300611365968,-0.13987266157677394,-0.5760993482586321,-0.3842329342409421,1.5798846575616203,-0.32531606997922297,1.0708652845053448,0.44215460874103857,1.2738929810925397,0.16123402627918457,-0.5914488903573788,-0.24299686718334962,0.7681291483510545
-0.08244190427097349,2.200020136640548,1.2549706361605297,0.5203776304073591,-0.060263509213554924,-0.24128882196060866,-0.10237943888159093,1.32860866912852,-1.964138231258772,-0.3893924020986697,-0.22075750229795438,-0.3932625643293463,-0.24153958130008235,-0.2362118874994563,-0.22075750229795438,-0.20557287984283235,-0.42139661519302374,-0.3593260724431898,-0.475664780323521,-0.16258691566009587,3.212486520423249,-0.49679001247510135,-0.5929595139819201,-0.5677051669894383,-0.5796298690967517,-0.5127825219765676,-0.5438287458755872,-0.47710442813576587,-0.3446104627691229,-0.4892982333422956,-0.5360877067472385,-0.3673601289234412,-0.5342753780993126,-0.28125313407093494,-0.8774031750445646,-0.771833992843146,-0.5917997622409421,-0.6549648475660733,-0.02614710115585204,-0.02528230550442656,-0.12679111044421384,-0.21888297221470632,-0.11508241573924569,-0.22601126301651894,-1.4660778353314543,-0.3842329342409421,-0.43566047391167984,-0.32531606997922297,-0.5593850063375814,0.07038146600991664,-0.9355426664000784,-0.49024320852776726,-0.5342618064972678,-0.7173527330480998,-0.6479398688977364
-0.07994417782066941,-0.40882145052001634,-0.8199078471253101,-0.11145500480357472,0.11395625571033031,1.6135020504261164,0.9662159129537944,0.026939842937121074,-1.6613038479448645,-0.3893924020986697,-0.22075750229795438,-0.3932625643293463,-0.24153958130008235,-0.2362118874994563,-0.22075750229795438,-0.20557287984283235,-0.42139661519302374,-0.3593260724431898,-0.475664780323521,-0.16258691566009587,3.212486520423249,-0.49679001247510135,-0.5929595139819201,-0.5677051669894383,-0.5796298690967517,-0.5127825219765676,-0.5438287458755872,-0.47710442813576587,-0.3446104627691229,-0.4892982333422956,-0.5360877067472385,-0.3673601289234412,-0.5342753780993126,-0.28125313407093494,-0.8774031750445646,-0.771833992843146,-0.5917997622409421,-0.6549648475660733,-0.022591258548034582,-0.0226843531283811,-0.12679111044421384,-0.21888297221470632,-0.1459414181364145,-0.24342564081149848,-0.40417168598320036,-0.3842329342409421,-0.43566047391167984,-0.32531606997922297,-0.3431507877974689,0.04701583553100504,-0.5556958645319462,-0.6695414397854086,-0.09156896898573656,0.18191151720575927,-1.5040107248340027
-0.07336970245147821,-0.40882145052001634,1.2549706361605297,-0.44829480477318157,1.5018680742650403,2.0025474220030928,-0.12630321541521897,-0.34496553597470714,-0.06090346232239317,-0.3893924020986697,-0.22075750229795438,-0.3932625643293463,-0.24153958130008235,-0.2362118874994563,-0.22075750229795438,-0.20557287984283235,-0.42139661519302374,-0.3593260724431898,-0.475664780323521,-0.16258691566009587,3.212486520423249,3.6967265009828436,-0.5929595139819201,-0.5677051669894383,-0.5796298690967517,-0.5127825219765676,-0.5438287458755872,-0.47710442813576587,-0.3446104627691229,-0.4892982333422956,-0.5360877067472385,-0.3673601289234412,-0.5342753780993126,7.330961776973482,-0.3566081590297405,-0.10832661372833276,-0.12336535786679462,0.06202441072171525,-0.015028062413233387,-0.018658796016153466,-0.12679111044421384,-0.21888297221470632,-0.10835807731266212,-0.2104723991992736,1.7803209641046347,-0.3842329342409421,2.3912818411097585,-0.32531606997922297,-1.3915859308827112,-0.9057826517757112,-2.361260247114518,0.16797602624437788,0.10636827210472179,0.14841561990279872,-0.6142480754127323
-0.0794561163303801,-0.40882145052001634,0.47689120492833986,-0.1536010642373426,-0.49639755160690524,0.6425949608326973,0.9126722226166268,-0.34496553597470714,-0.06090346232239317,-0.3893924020986697,-0.22075750229795438,-0.3932625643293463,-0.24153958130008235,-0.2362118874994563,-0.22075750229795438,-0.20557287984283235,-0.42139661519302374,-0.3593260724431898,-0.475664780323521,-0.16258691566009587,3.212486520423249,-0.49679001247510135,-0.5929595139819201,-0.5677051669894383,-0.5796298690967517,-0.5127825219765676,-0.5438287458755872,-0.47710442813576587,-0.3446104627691229,-0.4892982333422956,-0.5360877067472385,-0.3673601289234412,-0.5342753780993126,-0.28125313407093494,0.6849818729999075,1.9023018078317075,0.34538154444222546,0.8672845405677901,-0.01915915018094059,-0.023026450050434334,-0.12679111044421384,-0.21888297221470632,0.10506477653826413,-0.5055155825180474,0.1014979089445393,2.380235444859367,1.1828179507189145,-0.32531606997922297,0.03817878745125638,0.16488246039129117,0.11417917815571654,-0.04031081851250744,-0.5075420832647572,-0.6230751524463537,0.5212112539744371
-0.08228400202411519,-0.40882145052001634,-0.8199078471253101,-0.30217882425477044,-0.8027437154327974,0.536801921193344,1.1405177134130844,5.512544181886588,0.6856626227379171,-0.3893924020986697,-0.22075750229795438,-0.3932625643293463,-0.24153958130008235,-0.2362118874994563,-0.22075750229795438,-0.20557287984283235,-0.42139661519302374,-0.3593260724431898,-0.475664780323521,-0.16258691566009587,3.212486520423249,-0.49679001247510135,-0.5929595139819201,-0.5677051669894383,-0.5796298690967517,-0.5127825219765676,-0.5438287458755872,-0.47710442813576587,-0.3446104627691229,-0.4892982333422956,-0.5360877067472385,-0.3673601289234412,-0.5342753780993126,-0.28125313407093494,-0.09621065102232852,0.561882860125014,-0.4046134992522067,-0.27905710924493426,-0.013586578910930373,-0.02165729366162882,-0.12679111044421384,-0.21888297221470632,0.037611531567020115,-0.2638593647823322,-0.4446252535774196,-0.3842329342409421,-0.43566047391167984,-0.32531606997922297,0.21990754558603173,0.23342164312943092,0.4021766907388898,-0.4629985329267194,-0.5099099541908478,-0.9628639139109636,-0.15394077050644792
-0.08163803828696758,-0.40882145052001634,-0.8199078471253101,-0.4905197463270781,-0.5396601777960579,0.8934268451389057,1.1222900741493678,-0.34496553597470714,-0.06090346232239317,-0.3893924020986697,-0.22075750229795438,-0.3932625643293463,-0.24153958130008235,-0.2362118874994563,-0.22075750229795438,-0.20557287984283235,-0.42139661519302374,-0.3593260724431898,-0.475664780323521,-0.16258691566009587,6.711944541430213,3.6967265009828436,-0.5929595139819201,-0.5677051669894383,-0.5796298690967517,-0.5127825219765676,-0.5438287458755872,-0.47710442813576587,-0.3446104627691229,-0.4892982333422956,-0.5360877067472385,-0.3673601289234412,-0.5342753780993126,7.330961776973482,-0.8774031750445646,-0.771833992843146,-0.5917997622409421,-0.6549648475660733,-0.02573498731477977,-0.016533201906010007,-0.12679111044421384,-0.21888297221470632,-0.11533659659893604,-0.2319452256503505,-0.06031636143233758,-0.3842329342409421,-0.43566047391167984,-0.32531606997922297,0.1259465226361138,0.11295883710482159,-0.7715598367435008,3.952457436218512,-1.584016948777059,-0.560332937700668,-1.1439321497499924
-0.08053272255895945,-0.40882145052001634,-0.8199078471253101,-0.34022630019685085,-0.6156620886688938,0.6255315673424791,1.0174811483829973,-0.15901284651879305,-1.459414259068927,-0.3893924020986697,-0.22075750229795438,-0.3932625643293463,-0.24153958130008235,-0.2362118874994563,-0.22075750229795438,-0.20557287984283235,-0.42139661519302374,-0.3593260724431898,-0.475664780323521,-0.16258691566009587,3.212486520423249,-0.49679001247510135,-0.5929595139819201,-0.5677051669894383,-0.5796298690967517,-0.5127825219765676,-0.5438287458755872,-0.47710442813576587,-0.3446104627691229,-0.4892982333422956,-0.5360877067472385,-0.3673601289234412,-0.5342753780993126,-0.28125313407093494,1.4661743970221435,-0.10832661372833276,0.18913257700588543,-0.031324215795473,-0.0007931700577763974,-0.02758389132275084,-0.12679111044421384,-0.21888297221470632,-0.7230635614928376,2.3763134824753602,0.3341059226112998,0.31196590387806955,-0.43566047391167984,-0.32531606997922297,1.6834699200093295,0.40580807244050987,1.311552650515344,-0.2497570180885944,1.02781861907217,0.3159629457903644,-0.8848093332773734
