User Rating Count,Price,Age Rating,Size,lowest_review,highest_review,average_review,game_age,last_update,maintaning_period,dev_freq,dev_avg,genre_Action,genre_Adventure,genre_Board,genre_Card,genre_Casual,genre_Education,genre_Family,genre_Puzzle,genre_Role Playing,genre_Simulation,genre_Sports,genre_infrequent,langs_count,lang_DE,lang_ES,lang_FR,lang_IT,lang_JA,lang_KO,lang_NL,lang_PL,lang_PT,lang_RU,lang_TR,lang_ZH,lang_infrequent,purchases_count,lowest_purchase,highest_purchase,average_purchase,name_sia,sub_sia,excitement_score,attractive_score,Icon1,Icon2,Icon3,Icon4
112,0.0,4.0,17288192,-0.0772,0.8979,0.4406727272727273,2761,2051,710,1,4.092228864218616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.99,1.99,1.99,0.0,0.0,0.142,0.0,-0.14212120630895814,-0.02057954553537225,0.4661602589547126,0.038098645411317744
99,0.0,4.0,18794496,0.0276,0.9955,0.7417499999999999,2588,1516,1072,11,4.128644314868804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10,1.99,3.99,2.9899999999999998,0.0,0.492,0.238,0.0,0.40815597318524754,-0.08286190745955299,-0.07456288742329867,-0.03475177747929801
11,0.0,4.0,29913088,0.3612,0.3612,0.3612,3242,3142,100,88,4.426136363636363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0.99,14.99,4.69,0.388,0.0,0.276,0.003875968992248062,-0.1868825845824312,-0.08364217880854033,-0.05275441270767429,-0.06936687975775842
417,0.0,12.0,88379392,-0.5994,0.9694,0.6588555555555556,2676,2350,326,1,4.092228864218616,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7,4.99,99.99,28.56142857142857,0.661,0.0,0.324,0.0,-0.1643304105609499,0.08013156971909383,0.07909910788673635,0.3699751164202396
6,0.0,4.0,20761600,-0.5267,0.9806,0.12637500000000002,4281,1931,2350,2,4.128644314868804,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.99,1.99,1.99,0.0,0.0,0.057999999999999996,0.0,0.5702770525681511,0.1823008075076849,0.015547187513288832,-0.11577803480377936
1867,0.0,9.0,90133504,-0.3283,0.9873,0.5629749999999999,2650,1737,913,2,4.128644314868804,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,29.0,9,0.99,49.99,12.767777777777779,0.0,0.0,0.133,0.0,0.5542606326802162,-0.2524845562719969,-0.00026652343251835735,-0.01101367926340502
22,0.0,9.0,103767040,-0.5106,0.9964,0.38365,2802,2782,20,2,4.128644314868804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0.99,2.99,2.1566666666666667,0.545,0.0,0.276,0.006557377049180328,-0.30816789152628754,0.010008784448651446,-0.03379723442778934,-0.026451919729739495
6,0.0,17.0,73821184,-0.296,0.5324,0.0788,2644,2402,242,2,4.128644314868804,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.6,0.0,0.292,0.0,-0.15253197563452117,0.004068434066553238,-0.15585063251310674,0.1360492068288902
98,5.99,4.0,528883712,0.6605,0.997,0.8859,2789,2789,0,18,4.128644314868804,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.36,0.0,-0.26883883454384017,-0.07760786597454787,0.07304174502896016,-0.08441924722198833
45,0.0,9.0,320829440,-0.7927,0.9201,0.27886,2111,1909,202,1,4.092228864218616,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,1.99,99.99,25.19,0.444,0.464,0.23199999999999998,0.0,-0.23246883872809973,0.08311118713485716,-0.098433157282902,0.05448582986994903
8739,4.99,12.0,1091120128,0.8122,0.9886,0.9472200000000001,3232,1987,1245,3,4.128644314868804,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.138,0.008438818565400843,-0.1659047983539688,-0.06665089537333507,-0.16769769188204126,-0.01499751642400188
8,0.0,4.0,386080768,-0.2755,0.9709,0.6554249999999999,1977,1399,578,1,4.092228864218616,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,8.99,99.99,57.98999999999999,0.0,0.0,0.275,0.001488095238095238,0.4484617574061487,0.12414353907908848,-0.019110028067941265,-0.13911809031622402
163,0.0,4.0,68027392,-0.2584,0.9062,0.5610625,3456,1535,1921,2,4.128644314868804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,36,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,21.0,1,0.0,0.0,0.0,0.792,0.0,0.15,0.0,-0.26105665587635457,-0.04476542118057802,0.15073699031970456,0.02822038693915711
7,0.0,4.0,10697728,0.6667,0.8519,0.7819,2529,1930,599,4,4.128644314868804,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.20500000000000002,0.0,0.07080210609895071,-0.1830410831222849,0.34870545760161087,0.09120767166341164
746,0.0,9.0,12349649,-0.25,0.9838,0.46729999999999994,4926,4431,495,2,4.128644314868804,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.438,0.0,0.182,0.0026109660574412533,-0.2926154730131134,-0.23135395869472947,-0.047015998777132646,0.004854514224167154
121,0.0,4.0,413996032,-0.5859,0.9839,0.5750187499999999,2432,1564,868,18,4.128644314868804,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,5.99,5.99,5.99,0.0,0.394,0.063,0.007751937984496124,-0.32142389386132597,0.09083497642641895,0.14774961342512138,-0.13775753927108125
65,0.0,9.0,49082368,-0.6249,0.9668,0.5475888888888888,3257,2709,548,88,4.426136363636363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0.99,4.99,1.9899999999999998,0.326,0.0,0.20299999999999999,0.0,0.30252216018851147,0.04923215476454641,-0.07238217698990344,-0.0853304903902504
29,0.0,4.0,88664064,-0.2267,0.9349,0.5706857142857144,2853,2467,386,9,4.128644314868804,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,13.0,1,0.0,0.0,0.0,0.0,0.0,0.26,0.0,-0.05722901633805942,-0.07364255332866447,-0.16119141432524756,0.03808052559621175
3818,0.0,9.0,235304960,-0.9604,0.9957,0.6831999999999999,3044,1378,1666,1,4.092228864218616,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,0.99,99.99,30.35363636363636,0.0,0.0,0.22999999999999998,0.00430416068866571,-0.295452245965249,-0.08663612486500076,-0.051682208261114804,0.026912173848817285
3455,0.0,4.0,31571968,0.719,0.9973,0.85815,4085,1888,2197,8,4.128644314868804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.07,0.0,-0.11425739465545326,-0.13333987696246416,-0.14944149453690944,0.2655884648104308
22,0.0,4.0,278315008,-0.6808,0.9716,0.4780538461538461,3815,1659,2156,18,4.128644314868804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,5.99,5.99,5.99,0.0,0.0,0.347,0.007326007326007326,-0.3428549000840231,-0.1484173052113794,-0.08251230277818682,-0.178581129763514
746,0.0,12.0,110771200,-0.9115,0.9887,0.24033333333333337,1887,1878,9,1,4.092228864218616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0.99,8.99,3.74,0.0,0.0,0.16,0.0,0.0015229937067585408,-0.09752960742026166,-0.09359868368338148,0.13815402703129026
7,0.0,4.0,8237056,-0.4215,0.9775,0.3382666666666667,2935,2933,2,1,4.092228864218616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.255,0.0,0.514771856680504,0.1444634300567467,0.23755143011160296,-0.09551668622994326
759,0.0,4.0,15411200,-0.1779,0.9939,0.6231454545454546,4009,1432,2577,11,4.128644314868804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10,2.99,7.99,3.9900000000000007,0.0,0.0,0.238,0.0,0.056086419306223094,-0.010366570031493688,0.03125186097474103,-0.004555634038392599
45,0.0,4.0,218650624,-0.7003,0.9656,0.199375,1935,1935,0,2,4.128644314868804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.196,0.0,-0.17278775405577002,-0.24257569093258866,0.02724169213363925,0.02406961686516735
6946,0.0,4.0,275367936,-0.9421,0.9815,0.4735625,2350,1398,952,15,4.128644314868804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,13,0.99,30.99,11.066923076923075,0.394,0.0,0.22399999999999998,0.0,0.2035862974180991,0.07145453100899558,-0.16282545007794003,0.21274932153121245
157,0.0,4.0,41309184,0.0444,0.9806,0.6862625,2701,1809,892,2,4.128644314868804,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.296,0.0,-0.016428484967959373,-0.035807055724596616,0.1858292034101144,-0.04150859448104144
12,0.0,4.0,333371392,0.0,0.966,0.5412,3653,2072,1581,1,4.092228864218616,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.25,0.007462686567164179,0.6258449858432836,-0.14451072128635284,-0.06946934221894152,-0.047757131288800866
1047,0.0,4.0,336099328,0.125,0.9916,0.7555571428571427,1987,1384,603,1,4.092228864218616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,4.99,99.99,33.739999999999995,0.63,0.0,0.11599999999999999,0.0,-0.2251311604402515,-0.05373445211458049,0.15134107818493195,0.04136900036927601
3184,0.0,4.0,100304896,-0.47,0.9302,0.5313833333333333,3276,1825,1451,4,4.128644314868804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,10,0.99,99.99,32.089999999999996,0.697,0.636,0.22899999999999998,0.0,-0.20973388734047096,0.09854794428370604,-0.18773762254899123,0.13077786845699685
11,0.0,9.0,30690756,0.0,0.0,0.0,4043,3953,90,4,4.128644314868804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.464,0.0,0.252,0.005376344086021506,-0.21689321635243064,0.16707425035588636,0.02141098044901102,0.059066721460645864
1249,0.99,4.0,93254656,-0.128,0.9922,0.8584000000000002,4684,2026,2658,5,4.128644314868804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,1.99,39.99,18.39,0.0,0.444,0.192,0.0,-0.32707909227678333,0.11002088615489058,0.030225680621183266,-0.09756758378597452
8,0.0,9.0,33625088,-0.1027,0.9668,0.45947499999999997,2840,1707,1133,1,4.092228864218616,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0.99,0.99,0.99,0.0,0.0,0.128,0.0,0.1558094868644031,-0.09058614581846906,-0.14202281693315683,-0.11610304609710094
477,4.99,4.0,647016448,0.2023,0.9814,0.6071777777777778,4183,2063,2120,4,4.128644314868804,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.411,0.22799999999999998,0.0030581039755351682,-0.10713984724016343,-0.23485727192777367,-0.10228321036485756,-0.05022487663562413
22,0.0,17.0,92116992,0.7124,0.967,0.90466,2084,1820,264,1,4.092228864218616,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,1.99,5.99,3.6900000000000004,0.667,0.444,0.376,0.0,-0.00754333793718607,0.011219960075430859,-0.07532480899429549,0.09312189756362482
239,0.99,9.0,130814976,-0.9136,0.9774,0.6866000000000001,2406,1523,883,19,4.128644314868804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,10,0.99,49.99,10.19,0.565,0.0,0.185,0.0,-0.30127614212138054,-0.13154895460761756,-0.13426818673125776,-0.020493178351104726
357,0.0,4.0,52236288,-0.6083,0.907,0.4551,5339,1473,3866,1,4.092228864218616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.99,0.99,0.9899999999999999,0.767,0.589,0.201,0.0,-0.09994673619649991,0.01627355844145954,-0.23415507492448173,0.13727420908689067
4334,0.0,9.0,231161856,-0.9472,0.9778,0.5156599999999999,3220,1383,1837,2,4.128644314868804,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,2.0,3.0,7,0.99,99.99,26.84714285714286,0.0,0.0,0.153,0.0,0.02731283995738059,-0.10564553552726172,0.23002484935405043,-0.014430129261822274
9,0.99,4.0,23810048,0.0516,0.9636,0.59286,3676,2792,884,1,4.092228864218616,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.429,0.0,0.161,0.0,-0.22565649830281248,-0.1547688617228201,0.0811852373030162,-0.026224138277056636
6,0.0,4.0,119320576,0.3182,0.8591,0.6713999999999999,2551,2551,0,1,4.092228864218616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.153,0.0,0.7438046741908977,0.03985357967865803,0.04487750549251,-0.05816787694928223
60,0.0,9.0,65264640,-0.4767,0.9698,0.5983499999999999,3567,1620,1947,1,4.092228864218616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0.99,49.99,10.704285714285716,0.667,0.512,0.29300000000000004,0.0,-0.26998667210390936,-0.014125042400349196,0.005189609609100237,-0.02218828113119433
52,0.99,4.0,36888576,-0.9369,0.8979,0.32018,2645,2215,430,2,4.128644314868804,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2,0.99,3.99,2.49,0.0,0.0,0.125,0.0,0.04487123261586365,-0.050450067576594114,-0.07506037249509033,-0.07605991044108579
2740,0.99,12.0,53367808,0.8583,0.9899,0.9524333333333334,3717,1986,1731,3,4.128644314868804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0.99,19.99,5.847142857142857,0.0,0.0,0.244,0.0,0.42198296581759787,-0.03805191654823902,-0.02310220121034273,-0.06806200059412801
1312,0.0,12.0,54270976,-0.8126,0.9608,0.3197555555555556,2580,2411,169,2,4.128644314868804,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.365,0.0,0.195,0.01,0.4494816109805131,0.044472436847820124,-0.05230728275424102,-0.01952648581636425
1447,0.0,12.0,155705344,-0.2023,0.9643,0.656625,2498,2079,419,3,4.128644314868804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0.99,99.99,24.56142857142857,0.0,0.0,0.211,0.0,-0.189682998088724,-0.08417299938740656,0.17742329416152275,-0.13645707901850648
8,0.0,12.0,125550592,-0.4019,0.99,0.683288888888889,2490,2490,0,1,4.092228864218616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0.99,8.99,3.9900000000000007,0.0,0.0,0.234,0.0,-0.185757872672632,0.42652337085310277,0.18450460453005824,0.08954877738492854
90,0.0,4.0,40941568,-0.4019,0.9259,0.2716375,3034,2743,291,8,4.128644314868804,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10,0.99,3.99,1.4900000000000002,0.0,0.0,0.141,0.0,-0.2926639958681434,-0.027188996875034982,0.037765803966976166,0.010876536029941411
81,0.0,4.0,458624000,0.0,0.9233,0.6307,2384,2163,221,1,4.092228864218616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0.99,0.99,0.99,0.808,0.0,0.367,0.0,-0.2112068670468085,0.5649172769654304,0.24145240630264408,0.11507379272574209
974,0.0,17.0,67330048,0.0,0.9202,0.587725,2757,2667,90,16,4.128644314868804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0.99,9.99,3.847142857142857,0.0,0.0,0.16,0.0,-0.26084301466252646,-0.2365377300288772,-0.07457064351540976,-0.051753024989480256
220,3.99,9.0,51549184,0.4005,0.9992,0.81795,3821,1779,2042,3,4.128644314868804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.196,0.002105263157894737,-0.2535087671317259,-0.11536217204731533,-0.15995128168699335,0.07435603287110228
472,2.99,12.0,126615552,0.6249,0.998,0.8558299999999999,2826,1677,1149,3,4.128644314868804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.434,0.259,0.003389830508474576,-0.26888644145506463,0.2631198436192676,0.003983104093969044,0.0776144938345434
18,12.99,12.0,323195904,-0.4019,0.9833,0.6785666666666667,2377,2106,271,26,3.519230769230769,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.99,1.99,1.99,0.6,0.0,0.151,0.0,0.01473621177876936,-0.07962033992036015,-0.23566249254770472,0.02315780411956338
8,0.0,4.0,11030528,0.2585,0.3612,0.30985,2949,2949,0,1,4.092228864218616,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6317598570452705,-0.23313468387474912,0.009654390110999046,-0.00658439583993573
629,0.0,4.0,92618752,-0.4019,0.9944,0.7071142857142857,3665,2364,1301,1,4.092228864218616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,10,1.99,34.99,8.49,0.677,0.0,0.261,0.0,-0.26820694599118194,-0.0008839936495501147,-0.12469900407881646,0.028288457528237252
15,0.0,9.0,1312645120,-0.7184,0.0,-0.1796,2595,1442,1153,1,4.092228864218616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8,0.99,99.99,25.24,0.0,0.0,0.257,0.0,-0.1416008166032725,0.04823012927083754,-0.11274285385426916,0.23413598904500055
44,0.0,4.0,25264128,0.4927,0.9648,0.72875,4098,1554,2544,9,4.128644314868804,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.99,1.99,1.3233333333333333,0.0,0.35,0.171,0.0,0.5765328913857987,0.01613316372959972,0.02249299122833799,-0.11116732255687448
39881,0.0,4.0,147277824,0.3753,0.9742,0.8340000000000002,4014,2426,1588,2,4.128644314868804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0.99,99.99,27.56142857142857,0.355,0.0,0.268,0.0,0.24849380046379949,0.016002312704938564,-0.16367296761158143,-0.04123607016092252
4121,0.0,12.0,544244736,0.6872,0.9768,0.8822,3688,2080,1608,10,4.128644314868804,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0.99,19.99,4.39,0.623,0.0,0.287,0.010899182561307902,0.03827532556780412,0.059946987489707115,-0.2682342402578083,0.20978470120787884
57,2.99,4.0,67812352,0.6369,0.9694,0.8261571428571429,2100,1556,544,12,4.128644314868804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0.99,4.99,2.6566666666666667,0.0,0.0,0.17700000000000002,0.0,-0.2911931897290736,-0.26776980120615385,0.03129303377617805,-0.08188594095867906
8,0.0,4.0,229646336,-0.9614,0.8316,-0.16098181818181817,2572,1449,1123,1,4.092228864218616,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,4,4.99,19.99,10.74,0.0,0.661,0.251,0.0,-0.3305253142424688,-0.024505828276141874,0.03749341447469356,-0.16615997077627379
1718,1.99,12.0,612399104,0.4767,0.9887,0.8574499999999998,3364,2078,1286,10,4.128644314868804,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0.99,49.99,14.823333333333332,0.623,0.0,0.286,0.007194244604316547,0.5156880275184312,0.28137150447599385,-0.12772798473761895,-0.039169226698361106
