User Rating Count,Price,Age Rating,Size,Average User Rating,game_age,last_update,maintaning_period,dev_freq,dev_avg,genre_Action,genre_Adventure,genre_Board,genre_Card,genre_Casual,genre_Education,genre_Family,genre_Puzzle,genre_Role Playing,genre_Simulation,genre_Sports,genre_infrequent,langs_count,lang_DE,lang_ES,lang_FR,lang_IT,lang_JA,lang_KO,lang_NL,lang_PT,lang_RU,lang_TR,lang_ZH,lang_infrequent,purchases_count,lowest_purchase,highest_purchase,average_purchase,Description_PCA_0,Description_PCA_1,Subtitle_PCA_0,Subtitle_PCA_1,Name_PCA_0,Name_PCA_1,Icon1,Icon2,Icon3,Icon4,excitement_score,attractive_score,name_sia,sub_sia,lowest_review,highest_review,average_review
10,0.0,9.0,88252416,2.5,2405,2405,0,2,2.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,-0.2116424902618086,-0.18535965654546113,-0.017837400283634532,-0.02698814809755365,-0.05421908044994366,-0.07627696994683643,-0.06970839398932674,-0.0424361882457303,-0.029062189506825858,-0.03198116995587494,0.18,0.005649717514124294,0.0,0.0,-0.7674,0.9169,0.1046857142857143
301,0.0,12.0,157533184,4.0,2121,1989,-132,10,4.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0.99,31.99,11.389999999999997,-0.21885610886810816,-0.16587449587623526,-0.017837400283634532,-0.02698814809755365,0.01945542025581144,-0.10079670245516954,-0.10346166526776794,-0.033048049944658944,0.09798449135372839,-0.026951519774606622,0.29,0.0,0.0,0.0,-0.9638,0.9129,0.2780142857142857
45,0.0,12.0,206301184,4.5,2329,2288,-41,1,4.128473804100228,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3.99,3.99,3.99,-0.20235447555932778,-0.16550617720111443,-0.017837400283634532,-0.02698814809755365,-0.019761272850004463,-0.044991557022895756,-0.09021101446979536,-0.015190280491272584,-0.01671013891943302,0.005431615352290453,0.383,0.0,0.0,0.0,-0.296,0.9531,0.5012785714285715
291,0.99,17.0,9900032,2.0,4968,2465,-2503,1,4.128473804100228,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,-0.21598109805158253,-0.13681157556363574,-0.017837400283634532,-0.02698814809755365,0.06811511698034085,-0.006069413397560476,-0.11183448530493958,-0.03069984976972753,0.028522651800861262,0.035752429690573954,0.367,0.0,0.0,0.0,-0.3182,0.0,-0.1591
96,0.0,4.0,52686848,3.5,3240,3023,-217,1,4.128473804100228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0.99,9.99,3.5900000000000007,-0.19592257284743034,-0.16688895457055947,-0.017837400283634532,-0.02698814809755365,-0.021094753200255088,-0.039785219112578804,-0.0680439546722447,0.008884300329304456,0.21217317371358058,-0.05409046624710297,0.273,0.0,0.0,0.0,-0.327,0.9467,0.7068142857142857
268,0.0,4.0,16263168,5.0,3646,1639,-2007,9,4.944444444444445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10,1.99,1.99,1.9899999999999998,-0.16755848658085268,-0.21736229843276694,-0.02713492368746646,-0.04294826115813813,-0.023504681007759688,-0.045143540552150974,0.138657074082407,-0.012477326487221533,-0.044107823735789656,-0.10749416803777084,0.212,0.0,0.0,0.0,0.7351,0.9813,0.9308333333333333
12774,4.99,9.0,62007296,5.0,4220,2061,-2159,2,4.75,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0.99,1.99,1.24,-0.11459518298450219,-0.20122810308720007,-0.017837400283634532,-0.02698814809755365,-0.020810991303714065,-0.03915994568789225,-0.057415366772312126,0.08666343361252365,0.028599871904246697,-0.06085513409734167,0.28,0.007518796992481203,0.0,0.0,-0.0511,0.9904,0.8348599999999999
109,0.0,12.0,337832960,3.0,3878,1505,-2373,1,4.128473804100228,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0.99,2.99,1.7900000000000003,-0.13924572635166613,-0.1914694987371772,-0.017837400283634532,-0.02698814809755365,-0.021756186757635153,-0.04103617072905107,0.2401835016754678,0.7410698906733362,0.0008778984625529156,-0.053493510590300226,0.32799999999999996,0.0,0.0,0.0,-0.1027,0.9783,0.6959333333333333
2127,6.99,9.0,326702080,4.0,3443,2043,-1400,1,4.128473804100228,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1.99,1.99,1.99,-0.23105106807450757,-0.2514127116306821,-0.017837400283634532,-0.02698814809755365,-0.023248337964284917,-0.04530489920008609,-0.11836903160367615,-0.0177584967185164,-0.10103420766250085,0.08666434339213602,0.291,0.002717391304347826,0.0,0.0,0.9114,0.9939,0.9688333333333333
233,0.0,4.0,761856,3.0,4970,2123,-2847,3,3.3333333333333335,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,-0.16799830590064235,-0.14494393008002382,-0.017837400283634532,-0.02698814809755365,-0.04124641776602097,-0.07181645337155958,0.20663715500192972,0.6594931062887814,-0.029428975128994873,-0.02728221842839968,0.116,0.0,0.0,0.0,0.8016,0.9001,0.8512
15185,0.0,4.0,358391808,4.5,2183,1568,-615,14,4.464285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0.99,6.99,2.6900000000000004,-0.1528917020463265,-0.18746503471928935,-0.056388568441358464,1.232123298818258,-0.35214383136958893,0.879795772455629,-0.06379030779244647,-0.0569588252313952,-0.07713753406305063,-0.010495340206735758,0.295,0.0,0.0,0.0,0.491,0.9978,0.9061111111111111
80,0.0,17.0,46690304,4.0,3592,1693,-1899,1,4.128473804100228,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,10,1.99,79.99,23.19,-0.21443698246340392,-0.19441298351428918,-0.017837400283634532,-0.02698814809755365,-0.06474711550317201,0.04953589068067264,-0.06678430749325412,-0.017462500911011255,-0.020357762375052182,0.018038904704187977,0.363,0.0,0.0,0.0,-0.5673,0.9888,0.2811166666666667
15906,0.0,9.0,318954496,4.5,4080,1952,-2128,3,4.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,0.99,29.99,9.864999999999998,-0.17118322611080916,-0.20521383581964117,-0.017837400283634532,-0.02698814809755365,0.01849546671314332,-0.09633231333798635,-0.09015397428595613,-0.05906118567752164,-0.014760883707513363,0.047874301031740174,0.23099999999999998,0.004273504273504274,0.0,0.0,0.5106,0.9895,0.7940571428571428
248,0.0,4.0,136123392,3.5,2989,1435,-1554,1,4.128473804100228,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.99,2.99,1.656666666666667,-0.2374125449751333,-0.15180729844257107,-0.017837400283634532,-0.02698814809755365,-0.02132041106123049,-0.040452105610289085,-0.033752603689813795,-0.02466588071542157,0.1308551456837882,0.0724404905077088,0.392,0.034482758620689655,0.0,0.0,0.9727,0.9954,0.98405
126,2.99,4.0,66907136,4.5,2169,1544,-625,12,4.458333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0.99,4.99,2.6566666666666667,-0.17251146479645815,-0.22604730610829074,-0.019152861981225983,-0.029452763739132196,-0.025491646555187257,-0.05050009352102192,-0.09516266359255922,-0.06370672895825341,-0.08256051434830652,0.000933121598771677,0.222,0.0,0.0,0.0,0.8269,0.9962,0.9400333333333334
161,0.0,4.0,4342784,4.5,3301,1679,-1622,2,4.25,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,-0.09846579848444979,-0.16878078860084378,-0.031211319973644354,0.03223561103416104,-0.021660344523463045,-0.04093621318950348,0.014239360482164311,0.0006591762036862757,0.22649251601795295,0.05709568701534425,0.297,0.0,0.0,0.677,0.1531,0.9847,0.77159
684,0.0,4.0,64772096,4.5,3367,1519,-1848,1,4.128473804100228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,25,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,12.0,1,1.99,1.99,1.99,-0.20540183766618217,-0.13127780441756864,-0.020133731211246536,-0.031980899912190136,0.005280534528191003,-0.048045401040867804,-0.07793440212720047,-0.03058883352265191,0.06747843319698514,0.04136901809689667,0.107,0.0,0.0,0.565,-0.8235,0.9857,0.7327818181818183
13,0.0,4.0,130317312,4.5,2244,1407,-837,2,4.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,3.0,10,0.99,99.99,18.889999999999997,-0.2101324726057744,-0.14785920835528737,-0.06421951880215855,0.4236421924553568,-0.2324561964636867,0.48553256583198295,-0.12981183381910566,-0.040564222802444524,-0.01578137834656868,-0.049547542223724664,0.394,0.0,0.0,0.759,0.0,0.9563,0.423175
589,0.0,4.0,73304064,4.5,2372,2253,-119,64,4.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0.99,9.99,4.790000000000001,-0.1657387781319365,-0.17208232034925697,-0.017837400283634532,-0.02698814809755365,0.018423873584167264,-0.03331196917065755,0.09384903460694104,-0.11576504410111846,-0.0033701022261322542,-0.0002470523426469686,0.302,0.0,0.725,0.0,0.643,0.9935,0.9364
10384,0.0,12.0,19831723,2.5,4556,4340,-216,1,4.128473804100228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0.99,99.99,28.156666666666666,-0.10922338745170662,-0.28311870508210696,-0.017837400283634532,-0.02698814809755365,-0.021084157382392374,-0.03972894445604257,-0.052410074754334915,0.03958397515416542,0.03982193587706515,-0.1707640592213221,0.269,0.0,0.0,0.0,0.9405,0.9805,0.955725
648,0.0,9.0,159161344,4.5,2006,1791,-215,3,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,0.99,9.99,6.99,-0.19926334679743163,-0.1563322782227318,-0.01302692601933274,-0.017158462560119436,-0.040945541961352895,-0.08942366359431206,-0.11931099017010369,-0.04935265875918546,-0.029992930525511396,-0.01980343002772528,0.254,0.0,0.0,0.0,-0.9852,0.9899,0.5847454545454546
68,2.99,12.0,154130432,4.5,2399,2374,-25,1,4.128473804100228,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,-0.21566182545868418,-0.17725996683703305,-0.017837400283634532,-0.02698814809755365,-0.02148476247725072,-0.04286472576818629,0.45388992395886174,0.1612519840710207,0.026799935559863517,0.08208967890710346,0.235,0.0,0.0,0.0,0.6124,0.9951,0.8892333333333334
28,0.0,4.0,46368768,4.0,3009,1828,-1181,1,4.128473804100228,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,12,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,3.0,1,0.99,0.99,0.99,-0.17022240014033704,-0.2032175887558838,-0.017837400283634532,-0.02698814809755365,-0.02891195669004724,-0.05919356433541645,0.03891710759736412,-0.09078444412959698,-0.03443428945781415,0.03831357796919382,0.278,0.0,0.0,0.0,-0.6705,0.8979,0.27822
359,0.0,12.0,238882816,4.5,2094,2056,-38,1,4.128473804100228,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,-0.22970771028360965,-0.15215692678050055,-0.020247932702080695,-0.03028901336531325,-0.020810991303716216,-0.039159945687901,0.1379563126357912,0.46824285798689896,0.002662004747747037,0.08614464860647442,0.317,0.0,0.0,0.459,0.0516,0.9601,0.6553111111111111
823,0.0,4.0,65897472,5.0,2295,2272,-23,64,4.375,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,1.99,9.99,4.390000000000001,-0.14498499408777155,-0.18593147047485092,-0.017837400283634532,-0.02698814809755365,-0.09786195716040907,0.11233346308525308,0.4368353662188303,-0.05466646575664923,-0.20671768668262774,-0.00515153508491278,0.2,0.0,0.0,0.0,0.749,0.9928,0.9226625
96,0.0,4.0,415538176,3.5,1952,1470,-482,4,3.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,5,4.99,99.99,36.989999999999995,-0.23313164625933347,-0.19748607895195117,-0.017837400283634532,-0.02698814809755365,-0.025379708747442803,-0.05801908520100256,0.0302505520308963,-0.07436022633023844,0.012902727076577471,-0.017224722712876346,0.165,0.0,0.0,0.0,-0.8074,0.9899,0.6660799999999999
44,0.0,4.0,9278464,4.5,2002,2000,-2,2,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.99,0.99,0.99,-0.21284654998196428,-0.15162210634853976,-0.021910153147835048,-0.039076022081148035,-0.027250736245614422,-0.05057967520491843,0.5539791520311326,-0.23849889998970236,0.11100317952429715,0.03152186674994512,0.291,0.0,0.0,0.535,0.0,0.9612,0.72179
220,3.99,9.0,51549184,4.5,3809,1767,-2042,2,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,-0.18546080687442099,-0.18817326921003458,-0.017837400283634532,-0.02698814809755365,-0.021084157380809508,-0.039728944458117435,-0.16095943766774887,-0.058178524279739505,-0.10734165562427742,-0.034139238205789464,0.286,0.004672897196261682,0.0,0.0,0.4005,0.9992,0.81795
88,0.0,4.0,91119616,2.5,3393,2657,-736,1,4.128473804100228,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.99,1.99,1.3233333333333333,-0.19945522049323905,-0.20724952902800764,-0.017837400283634532,-0.02698814809755365,-0.060940162476911204,-0.24610172801588354,0.033939843271674146,0.08678551766472879,0.07402290592176539,0.021890382253165155,0.30200000000000005,0.0,0.423,0.0,-0.2023,0.9694,0.50955
124,0.99,4.0,25516032,4.0,4156,1403,-2753,1,4.128473804100228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,-0.2066424624181665,-0.19267112650610768,-0.023746317633717474,0.13263016764322905,-0.023136247569536715,-0.08307452432405257,-0.07801610480962831,-0.03723294542136573,0.049566391173571485,-0.059186729997573614,0.305,0.012987012987012988,0.0,0.0,-0.542,0.9734,0.60124
4275,0.0,12.0,20635648,4.5,4270,2659,-1611,1,4.128473804100228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,1.99,99.99,30.865,-0.2465661095139271,-0.1799670234850746,-0.017837400283634532,-0.02698814809755365,-0.02945376300000697,-0.05646587318563037,-0.07236140249491405,0.09651204313928054,-0.04547763564121715,0.07236396224429478,0.245,0.0,0.0,0.0,0.1043,0.9803,0.7796888888888888
6,0.0,4.0,20761600,4.5,4269,1919,-2350,2,4.25,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.99,1.99,1.99,-0.24479140001792582,-0.15648107117083804,-0.017837400283634532,-0.02698814809755365,-0.02136833424478061,-0.040323444171873155,0.1462505180995833,0.034849685696059264,-0.17578265560135817,0.10351723819121722,0.041999999999999996,0.0,0.0,0.0,-0.5267,0.9806,0.12637500000000002
6445,0.0,12.0,91420672,4.5,4091,2071,-2020,2,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,2.0,0.0,9,0.99,99.99,21.212222222222223,-0.19702582649002118,-0.18637081035077716,-0.017837400283634532,-0.02698814809755365,0.1406281198454245,0.05115409485184165,-0.15112832214163188,-0.05405336912890403,-0.09835914453010138,0.0156414773351545,0.217,0.0,0.0,0.0,-0.8241,0.9949,0.49012500000000003
20,0.0,4.0,25889792,3.5,2088,1435,-653,1,4.128473804100228,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,-0.20603870527553728,-0.15499834615573507,-0.014085151290478867,-0.014357855172927975,-0.026781531980521214,-0.04853959486364743,0.42820628712583275,0.7914167155436658,-0.03496066457489121,0.021999279561725853,0.335,0.0,0.0,0.0,0.6369,0.9543,0.7956000000000001
13,0.0,4.0,46645248,5.0,2594,2594,0,4,4.625,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,1.0,1,0.0,0.0,0.0,-0.21799648406131372,-0.16123528077250965,-0.017837400283634532,-0.02698814809755365,-0.01451507672854425,-0.038143137369795396,-0.11277032096138521,-0.047564651370131016,0.0008884100608902039,-0.003739120805960801,0.44999999999999996,0.0,0.0,0.0,0.3818,0.975,0.7712555555555556
120,0.0,9.0,55102464,4.5,3166,1514,-1652,3,4.166666666666667,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1.99,2.99,2.49,-0.14620012924322098,-0.17131300003685043,-0.02286344498473314,-0.0371334692859918,-0.02081099130371936,-0.039159945687885334,0.3688963874757673,-0.15323848933408774,0.1385066589519255,0.08502638811637137,0.165,0.0,0.0,0.762,-0.6131,0.91,0.47744
272,0.0,4.0,11915264,4.5,2866,2866,0,1,4.128473804100228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,13,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,3.0,1,0.0,0.0,0.0,-0.23065233792372025,-0.13707798266721224,-0.017837400283634532,-0.02698814809755365,0.2206507011600178,0.04732476955252385,0.15915108255481084,0.04843025046489638,0.15517332626314925,0.11168764189818407,0.305,0.0,0.0,0.0,0.128,0.9654,0.6981999999999999
24,0.0,4.0,165811200,4.0,2458,2338,-120,4,4.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,-0.23433799468353644,-0.16362989127009214,-0.017837400283634532,-0.02698814809755365,-0.012047190418199401,-0.03365362341723629,-0.024777225100124974,0.07867645582678594,-0.004908863734092478,-0.055829667388907336,0.298,0.0,0.0,0.0,-0.5514,0.6369,0.1924375
274,0.0,12.0,130053120,3.5,3485,2172,-1313,1,4.128473804100228,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0.99,5.99,2.19,-0.15716505862128222,-0.1785093353797847,-0.017837400283634532,-0.02698814809755365,0.01945542025581144,-0.10079670245516954,-0.09742616839424939,-0.027275251122679037,-0.06529432663787899,0.053719178746701256,0.195,0.0,0.0,0.0,-0.7717,0.9959,0.6231375
12,0.0,12.0,287242240,4.0,2291,2255,-36,1,4.128473804100228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,1.99,99.99,24.156666666666666,-0.19578095545679702,-0.16713815984746974,-0.017837400283634532,-0.02698814809755365,-0.19743624924127978,0.39074054592201307,-0.05984321997995241,0.11151549350079144,-0.07064138588924851,0.004306227594045847,0.25,0.0,0.474,0.0,0.4939,0.9659,0.77218
27676,0.0,4.0,37891072,4.5,3723,1440,-2283,1,4.128473804100228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,5,1.99,49.99,19.39,-0.19937596193075752,-0.16998635450152158,-0.03914177639835607,0.20229595969006228,-0.06328440438627193,0.020600213278380283,-0.07166101704162625,-0.03599594621127949,-0.05450792714436488,0.0028128490066032584,0.336,0.0,0.0,0.0,0.679,0.9926,0.9291857142857144
23,0.0,4.0,52122624,4.0,3631,2472,-1159,1,4.128473804100228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1,0.0,0.0,0.0,-0.2470062056262483,-0.18722642698566153,-0.017837400283634532,-0.02698814809755365,-0.07221644256529103,-0.13185222598492854,-0.010989115193459909,-0.06837579732621311,-0.048878567208449235,-0.0335616673126025,0.245,0.006944444444444444,0.0,0.0,0.0,0.8316,0.30675714285714284
221,0.0,4.0,18255872,4.5,3847,1876,-1971,8,4.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,-0.17965077653884182,-0.1512300943070491,-0.017837400283634532,-0.02698814809755365,-0.02307719749515458,-0.04458605606699213,-0.1361914918819931,-0.06545148868414924,-0.10975978960417786,0.1100109723966755,0.137,0.0,0.0,0.0,0.0,0.9941,0.5305
10,0.0,4.0,35975168,4.0,2604,2604,0,4,4.625,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,1,0.0,0.0,0.0,-0.21954786716651434,-0.17206691475845481,-0.017837400283634532,-0.02698814809755365,-0.018000788080101273,-0.04662756879872136,-0.11228237179151582,-0.03869005258781662,0.02706262608382973,0.006281958510298417,0.402,0.0,0.0,0.0,-0.0145,0.8997,0.65662
5,0.0,4.0,23377920,5.0,2978,2634,-344,1,4.128473804100228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,-0.2142600346326946,-0.1543284189070612,-0.017837400283634532,-0.02698814809755365,-0.020810991303710863,-0.039159945687901404,0.4422342875318137,-0.21989033115908438,0.10054819493512117,-0.034161580105175955,0.318,0.0,0.0,0.0,0.8591,0.8591,0.8591
473,0.0,17.0,199242752,4.5,2981,2294,-687,4,4.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,1.99,99.99,26.589999999999996,-0.21198218178086842,-0.16598007082767038,-0.017837400283634532,-0.02698814809755365,-0.06443010428412692,0.03929385135798153,-0.12601982361896066,-0.036246290449139004,-0.1003788374628437,-0.07024639054262671,0.136,0.0,0.0,0.0,-0.5216,0.8496,0.38833333333333336
69,0.0,12.0,59027456,4.5,2629,2550,-79,1,4.128473804100228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,16,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,1,0.0,0.0,0.0,418.81617036626255,1.202710707758589,-0.017837400283634532,-0.02698814809755365,-0.22969089805177423,0.5392413978448692,0.05362870665268261,-0.06914637936595729,-0.08764789074656795,-0.06446142205151689,0.07200000000000001,0.0,0.0,0.0,0.7096,0.9889,0.8832
326,0.0,4.0,351791104,4.5,1712,1650,-62,1,4.128473804100228,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,1.99,19.99,8.39,-0.17012948128275285,-0.1712250234082788,-0.023836538895700417,-0.03358465065312268,0.018737766552015873,-0.030242270301348316,-0.08127579179279294,0.018498164190645157,0.07891252459207569,-0.03698349972267569,0.284,0.0,0.0,0.0,-0.4767,0.9042,0.17730714285714283
