User Rating Count,Price,Age Rating,Size,lowest_review,highest_review,average_review,game_age,last_update,maintaning_period,dev_freq,dev_avg,genre_Action,genre_Adventure,genre_Board,genre_Card,genre_Casual,genre_Education,genre_Family,genre_Puzzle,genre_Role Playing,genre_Simulation,genre_Sports,genre_infrequent,langs_count,lang_DE,lang_ES,lang_FR,lang_IT,lang_JA,lang_KO,lang_PT,lang_RU,lang_ZH,lang_infrequent,purchases_count,lowest_purchase,highest_purchase,average_purchase,name_sia,sub_sia,excitement_score,attractive_score,Icon1,Icon2,Icon3,Icon4
149,0.0,12.0,300910592,-0.1788563114957354,,0.6107893532073193,2378,1387,991,1,4.040987780040733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0.99,17.99,6.090000000000001,0.0,0.0,0.317,0.002642007926023778,-0.18552882225566042,-0.22850993504699446,0.05387748615889035,-0.045168732432514874
10,1.99,4.0,3181755392,-0.07013929790776077,,0.5887317816345139,2699,1628,1071,1,4.040987780040733,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.154,0.0,-0.013182152263215223,0.15931086066926614,0.015725744058455803,-0.08802917746403405
651,0.0,9.0,104222720,-0.19207362552606544,,0.5803300582816651,1846,1783,63,1,4.040987780040733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10,0.99,99.99,28.889999999999997,0.524,0.0,0.351,0.0,-0.36069818654022306,0.03782379833534433,-0.1940694754912036,-0.1303064737047557
58,0.0,9.0,242534400,,0.9189501076942483,,1661,1414,247,1,4.040987780040733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,34.0,5,4.99,99.99,36.989999999999995,0.464,0.661,0.21500000000000002,0.0,-0.13641529123819338,0.17618334344627512,0.2777102908021733,0.05013779574652312
47,0.0,17.0,88013824,,0.898577351886013,,2544,2504,40,1,4.040987780040733,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,24.0,1,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.6298622330618932,-0.09397137203687059,-0.06541952632761606,-0.06991513384954344
9,0.0,4.0,30238720,,0.9070001110814714,,2435,1801,634,1,4.040987780040733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,33,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,22.0,1,0.0,0.0,0.0,0.492,0.0,0.267,0.006134969325153374,0.10949656845924474,0.4266947645920538,0.06928118154060164,0.11239701087531238
45,0.0,4.0,218650624,,0.8548364302155227,,1935,1935,0,4,3.8835360613209997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.196,0.0,-0.023146797722279042,0.29464995508077985,0.029191801138191503,-0.03943267781038275
12,4.99,4.0,60019712,,0.9076385666695287,,2886,1484,1402,4,3.9255314650375186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1,1.99,1.99,1.99,0.0,0.0,0.181,0.0,-0.10647783379268902,-0.40550727258486274,-0.07072481413080284,0.10399185297580998
26,0.0,4.0,29104128,-0.07013929790776077,,0.5236582589770049,2407,2407,0,6,4.095364293588312,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.99,0.99,0.99,0.0,0.0,0.165,0.0,0.2387266429150285,0.18258272870211256,-0.003231716949113679,0.04070552425356773
27,0.0,4.0,417447936,,0.8985465864638293,,3033,2884,149,11,3.9341083308338747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2,0.99,4.99,2.99,0.0,0.0,0.356,0.0,-0.3839446252438183,-0.09659425180007122,-0.07001259936127166,0.09476060763172278
3554,0.0,4.0,70249472,,0.9070001110814714,,2184,1753,431,1,4.040987780040733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.623,0.0,0.405,0.0,-0.2467672309653006,-0.26223125241661993,-0.10063244518581368,0.13678537494711904
5,0.0,4.0,71990272,,0.9070001110814714,,2548,1764,784,5,4.0117475926343795,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1.99,1.99,1.99,0.0,0.574,0.213,0.0,-0.15849891945678166,-0.007253760424327845,-0.08863609829370778,-0.10857697442965221
19,0.0,9.0,113949696,,0.9076385666695287,,2978,1536,1442,2,4.137866789941303,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.592,0.737,0.177,0.0,-0.2583875835253689,-0.03618010299647722,0.15560088824461699,0.2739686403180269
154,0.0,4.0,33304576,-0.0790182399962516,,0.5477507904388214,2558,2538,20,3,4.082504200750426,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1.99,3.99,2.6566666666666667,0.0,0.0,0.215,0.010869565217391304,0.01778268006764446,0.40286569517266557,0.06681391078733462,-0.03963271541996661
8,0.0,4.0,25852928,,0.9089751328308601,,2900,1623,1277,2,4.0669412574910595,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,4.99,4.99,4.99,0.737,0.0,0.373,0.0,0.33197141812020997,0.21651753219005765,-0.004331724927846604,0.08349929613597078
59,0.0,12.0,49733632,-0.2098201880757184,,0.5693492920765572,3372,2889,483,3,4.082504200750426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,7,0.99,99.99,26.847142857142863,0.0,0.0,0.229,0.0,-0.30868609171420486,-0.10966475951544943,-0.02011453628632421,-0.20594325750166767
42,1.99,9.0,27271168,-0.102678687072314,,0.5809042674267777,3022,2924,98,1,4.040987780040733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.166,0.0,0.43096586134724724,-0.06497985009550392,-0.0883838716105858,-0.027459538719181702
653,4.99,12.0,1017829376,,0.8973884957660745,,2875,2751,124,1,4.040987780040733,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.22899999999999998,0.002352941176470588,-0.29546847944362625,-0.13982865598148012,0.19766806593406583,0.36279567332418994
48,0.0,4.0,24232960,,0.8973884957660745,,3324,2743,581,10,3.9461341553512628,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3,0.99,2.99,1.656666666666667,0.0,0.0,0.193,0.0,-0.024772059264056893,-0.08386657731586411,0.041040601977102305,0.017798108904314224
1926,0.0,4.0,108253184,,0.9091446211845411,,5155,1978,3177,2,4.031478491265937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.20800000000000002,0.0,-0.11507030205289118,-0.2372234095821603,0.1699221968144953,-0.07539052640256697
5,0.0,4.0,90009600,-0.04084826734503799,,0.52530090240601,3404,3404,0,1,4.040987780040733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.99,0.99,0.99,0.0,0.0,0.102,0.0,-0.20404465569458605,-0.5231486662319759,-0.22079636772980063,0.10346015788809192
86,0.0,9.0,148575232,-0.19207362552606544,,0.533900949721061,2657,2156,501,2,3.9960157250408157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6,0.99,99.99,30.99,0.796,0.0,0.303,0.0027100271002710027,-0.3926861921170413,-0.22553615856826248,-0.08459573217864927,-0.015755287975331843
40,0.0,4.0,98984960,-0.08068079139774609,,0.5682622867285382,1859,1741,118,2,4.031478491265937,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2.99,2.99,2.99,0.0,0.647,0.35300000000000004,0.0,0.07365031472137483,0.1825203793330369,0.30379410662838424,-0.12384454634595257
51,0.0,12.0,122459136,,0.9378609115875794,,1821,1438,383,1,4.040987780040733,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,7.0,10,0.99,19.99,5.79,0.394,0.0,0.357,0.0,-0.09962599600085288,-0.38016884771503456,-0.0994475332918753,-0.04823884853916659
128,0.0,4.0,68579155,-0.07013929790776077,,0.52530090240601,4281,4281,0,1,4.040987780040733,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.16099999999999998,0.005571030640668524,-0.05333322646852917,-0.25440137043942335,0.13348354767698614,-0.09643565630446521
36,0.0,12.0,59675648,-0.16622977748821807,,0.5104452503852972,2773,2773,0,4,4.093513079903594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,0.99,4.99,2.49,0.765,0.0,0.292,0.0,-0.23091411014231425,0.12007775832466033,0.12923143185125752,0.0797359759101454
10,0.99,4.0,91997184,-0.04084826734503799,,0.5367806610192192,2523,2523,0,22,4.253941239200916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.31799999999999995,0.0,0.276,0.004016064257028112,-0.27704308823332024,-0.11545744293269157,0.182183202457128,-0.009885225510956181
5,0.0,12.0,697893888,-0.16859297884913477,,0.5616083054705672,2306,2218,88,1,4.040987780040733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3,0.99,4.99,2.99,0.0,0.0,0.263,0.0,-0.3016957579408924,-0.26977388879121267,-0.010797543203082325,-0.016748014743897404
275,0.0,4.0,157373440,,0.9382941166276549,,1963,1664,299,9,4.110767560779264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,2.99,22.99,10.189999999999998,0.333,0.0,0.23600000000000002,0.002352941176470588,-0.32364670582095484,-0.11546552572740357,0.0032804854807940674,-0.0028147692923120382
77,0.0,4.0,42512384,-0.04084826734503799,,0.5558437982763285,3442,3300,142,4,3.9675268687540375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.171,0.0,0.356,0.014925373134328358,-0.27415137119920685,-0.03911989424082969,-0.036468227998946,-0.05497652370145337
63,0.0,4.0,74301440,-0.04509511360236486,,0.5647079864106211,2760,2067,693,22,4.253941239200916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.99,1.99,1.99,0.0,0.0,0.189,0.00425531914893617,-0.4444372825653009,-0.05455786068327385,-0.10429414515999326,-0.15549178741471606
2750,0.0,12.0,1042084864,-0.1788563114957354,,0.5803300582816651,1771,1646,125,1,4.040987780040733,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,1.99,19.99,6.29,0.683,0.0,0.278,0.004901960784313725,0.07680968857920631,0.253821597680701,0.08325610310671061,0.03388532975948313
3535,0.0,4.0,34699264,,0.9076385666695287,,2907,1448,1459,4,4.093513079903594,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.35,0.21,0.0017953321364452424,0.17597602727590045,-0.4042162550191886,-0.07787513181463684,-0.11156280553889637
12,0.0,4.0,40961352,-0.07013929790776077,,0.49080974550111706,4530,4530,0,1,4.040987780040733,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.64,0.0,0.124,0.0,-0.024455198331002452,0.09856008624257159,-0.09183762850036899,0.0006597190401853017
6369,0.0,12.0,443020288,,0.9321431666673579,,2426,1379,1047,1,4.040987780040733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0.99,99.99,40.847142857142856,0.565,0.0,0.275,0.0,-0.4189790351780201,-0.06649112787897479,-0.001583500849908508,-0.03049984926610766
514,0.0,4.0,87444480,,0.9340494198048298,,2080,2051,29,79,4.435616002664344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,1.99,9.99,4.49,0.0,0.0,0.17099999999999999,0.0,0.5448510286096172,-0.0735010526427616,-0.05999135233412318,-0.008041630405032415
7,0.0,4.0,60653568,-0.12590776656969674,,0.5636029628838632,3297,2695,602,1,4.040987780040733,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0.99,79.99,25.656666666666666,0.0,0.0,0.251,0.0,0.1727371897514143,-0.04931383530351256,-0.048368712176197606,-0.016227379172869344
8,0.0,4.0,25691394,-0.07013929790776077,,0.49080974550111706,3798,3798,0,3,4.0567599899031705,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0.99,0.99,0.99,0.767,0.0,0.255,0.0,0.19326154925457048,-0.12851096157317776,-0.10395706534979016,-0.1023584786053287
6,1.99,4.0,1506304,-0.07013929790776077,,0.5829778021324755,4612,2380,2232,1,4.040987780040733,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.198,0.0,-0.06782222660647477,-0.346289964053876,-0.11201887426482414,-0.10160936406698544
154,0.0,9.0,121190400,-0.16270029270877537,,0.605088668710651,3060,1682,1378,2,4.102404023716181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,0.0,10,9.99,19.99,12.99,0.0,0.0,0.317,0.0,-0.3885203390506627,-0.1796513834977032,0.017300687988879092,-0.23628074312371083
88,0.0,12.0,172744704,-0.20837506724981752,,0.5813115020801444,2133,2125,8,1,4.040987780040733,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0.99,99.99,22.589999999999996,0.0,0.0,0.205,0.0,0.006734740918891263,-0.01712788734886697,0.12126550720858587,-0.06006010627342922
245,0.0,9.0,197344256,-0.19207362552606544,,0.5715582550972713,1710,1690,20,2,4.0669412574910595,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8,0.99,99.99,25.49,0.0,0.0,0.20400000000000001,0.0,-0.3765916551226428,0.07398534326281983,-0.1061000326568127,-0.02660994682958807
8,0.0,9.0,13668352,,0.9045726770338112,,2577,2487,90,1,4.040987780040733,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.99,29.99,10.99,0.358,0.0,0.21200000000000002,0.0,-0.31514501697568637,-0.06500849338176333,0.08501494846082921,-0.004554181287217347
5,0.0,4.0,29645824,-0.07013929790776077,,0.5682622867285382,3114,1778,1336,1,4.040987780040733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2,0.99,0.99,0.99,0.0,0.0,0.238,0.013333333333333334,0.17779432190343436,0.33781747798852685,-0.06094575634552461,0.02837037473643803
8,0.0,4.0,135229440,,0.9387678412088474,,2015,1440,575,2,4.0669412574910595,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0.99,24.99,10.889999999999997,0.0,0.0,0.314,0.0035714285714285713,-0.485555876502677,-0.13286470969961536,-0.03702368779009197,-0.05935496865228126
468,0.99,9.0,36715520,,0.9082952453243649,,4141,1647,2494,3,4.108248411597682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1,0.0,0.0,0.0,0.545,0.0,0.252,0.0,-0.3941264828220332,-0.15596154305278961,-0.19203545648111842,0.0752118453513258
16,0.0,4.0,81432576,-0.07013929790776077,,0.5366175932522769,2277,2272,5,1,4.040987780040733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.251,0.0,-0.10024976532735394,0.24796388121999569,0.215684344579558,0.3206142474342068
444,0.0,12.0,124617728,,0.9433701360764755,,2888,1425,1463,1,4.040987780040733,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0.99,89.99,37.089999999999996,0.538,0.0,0.23399999999999999,0.0,-0.3748306475692983,-0.17550904697171296,-0.09801156540715468,-0.0887362959164097
127,0.0,9.0,76393472,,0.9141091880590383,,2439,2251,188,1,4.040987780040733,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0.99,35.99,10.656666666666668,0.565,0.0,0.368,0.0,0.020422119507683426,0.40315307382252896,-0.07372448899466545,-0.029718258836819583
13,0.0,4.0,206746624,,0.8566819695327752,,2124,2124,0,13,4.2414645131822,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.99,14.99,7.99,0.0,0.0,0.192,0.0,0.1891056486767452,0.11372085822127276,0.10675030036423076,-0.04867041358084458
6932,0.0,12.0,72179712,-0.2098201880757184,,0.538914895925548,3584,1449,2135,5,4.102960354537558,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,4.99,99.99,36.989999999999995,0.722,0.0,0.242,0.0,-0.4927088633281803,-0.2849274194545147,-0.22970660835460488,0.09702745864559723
409,0.0,4.0,33136640,,0.9120218457057098,,3496,2852,644,6,4.07887961763486,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,7,0.99,4.99,2.5614285714285714,0.531,0.0,0.131,0.0,-0.46897274838461656,-0.107230165185441,-0.137487657310744,-0.05351860822066991
10,0.0,9.0,151987200,,0.8542074744786362,,2170,2170,0,2,4.0669412574910595,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.99,9.99,5.323333333333333,0.615,0.0,0.327,0.013774104683195593,-0.3723692318564756,0.03467068028564823,0.030136869954577802,-0.04974669937189187
178,0.99,4.0,9961472,-0.07013929790776077,,0.5790080368807052,4935,3021,1914,1,4.040987780040733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.21100000000000002,0.0,0.5484753283573103,-0.22025016417275098,-0.00835421354588946,-0.10036195385477203
9,0.0,4.0,30389248,-0.07013929790776077,,0.5287916523493302,2033,2033,0,1,4.040987780040733,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.99,0.99,0.99,0.0,0.672,0.14,0.0,0.5325971021452538,-0.12532535838306819,-0.04587565362966738,-0.021784684521183213
12,0.99,12.0,35831808,-0.15582804195993058,,0.5473324695654783,2834,2214,620,2,3.8541646601403277,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.683,0.0,0.195,0.0,0.68464804053297,-0.14668712952574298,-0.06098122380399877,-0.07557310661142652
113,0.99,9.0,44390400,,0.9103757418928061,,4741,1496,3245,1,4.040987780040733,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.5609999999999999,0.35,0.0,-0.1579450602258465,-0.326805457534786,0.024415816787429555,-0.003125621814882854
3998,0.0,4.0,112653312,,0.9270925196390177,,2446,2397,49,2,4.102404023716181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,10,0.99,9.99,2.59,0.0,0.0,0.206,0.004629629629629629,-0.27725365968564347,0.1161432579586378,-0.03000749556008445,-0.0410079584571923
248,0.0,4.0,136123392,,0.9076385666695287,,3001,1447,1554,1,4.040987780040733,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.99,2.99,1.656666666666667,0.0,0.0,0.364,0.0136986301369863,-0.020406977752429736,0.410458426065313,-0.049221624877783185,-0.027180635381936782
182,0.0,4.0,328740864,-0.09591023282566392,,0.5832937125230515,2874,2860,14,1,4.040987780040733,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0.99,19.99,6.789999999999999,0.0,0.0,0.23,0.0,0.13945768987531382,0.18107329984622636,-0.14376152308252077,-0.05089545348920803
37,0.0,4.0,55427072,,0.9001412537867053,,3594,2911,683,79,4.435616002664344,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0.99,6.99,3.24,0.223,0.0,0.228,0.007352941176470588,0.026944038978943374,-0.24729618670147158,-0.12155613649072193,-0.02851515153169491
5,0.0,4.0,94702592,-0.08125035546425119,,0.5785774933864647,2612,1813,799,1,4.040987780040733,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0.99,4.99,2.9899999999999998,0.0,0.0,0.128,0.0,-0.23850904782600618,0.02558084633327625,0.23740615788265265,-0.1304434573652106
13,0.0,4.0,48367616,,0.8973884957660745,,2704,2597,107,2,4.031478491265937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,14,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1,0.0,0.0,0.0,0.0,0.0,0.176,0.015151515151515152,-0.10672377040322144,0.29961220229449226,-0.00214850723585747,-0.11258129093341881
44,0.0,9.0,307974144,-0.160467109127492,,0.5551194635885935,1412,1411,1,1,4.040987780040733,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10,0.99,19.99,7.789999999999999,0.524,0.592,0.32999999999999996,0.0027100271002710027,-0.20601649116691428,-0.35809105303431,-0.037019154002596324,-0.024818454416994876
7,0.0,4.0,56675328,-0.07013929790776077,,0.5426592586873156,2677,2662,15,1,4.040987780040733,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.252,0.0,0.030461765570940172,-0.12403484059169372,-0.08991670004352695,-0.05770393885316322
