User Rating Count,Price,Age Rating,game_age,last_update,maintaning_period,purchases_count,lowest_purchase,highest_purchase,average_purchase,name_word_count,name_sia,sub_word_count,desc_word_count,excitement_score,attractive_score,size_log,dev_freq,dev_avg,lowest_review,highest_review,average_review
16.0,2.99,4.0,5279.0,2800.0,2479.0,1,0.0,0.0,0.0,4,0.0,1,92,0.108,0.0,1.371270059420776,2,1.3498065889908903,0.5994,0.9134,0.7825000000000001
4955.0,2.99,4.0,4332.0,1828.0,2504.0,4,0.99,2.99,1.9900000000000002,3,0.0,3,210,0.113,0.0,4.5363217612110684,2,1.6388570863658862,0.5994,0.9719,0.8004
480.0,1.99,4.0,2354.0,2061.0,293.0,1,0.0,0.0,0.0,1,0.0,7,80,0.076,0.0,4.600950093912385,1,1.5046544558940846,0.0754,0.9889,0.6874
167.0,0.99,4.0,4454.0,3151.0,1303.0,6,0.99,2.99,1.4900000000000002,2,0.0,1,288,0.156,0.0,3.930686788408811,1,1.5046544558940846,0.2023,0.9884,0.7992333333333335
153.0,0.0,4.0,2529.0,1420.0,1109.0,10,0.99,49.99,16.690000000000005,5,0.474,4,337,0.198,0.0,4.79773457210749,1,1.5046544558940846,-0.3111,0.9694,0.6041571428571428
3535.0,0.0,4.0,2925.0,1466.0,1459.0,1,0.0,0.0,0.0,3,0.0,6,511,0.21,0.0017953321364452424,3.5467184763532305,4,1.5720054442193574,-0.1474,0.9968,0.8027625
5.0,0.0,4.0,3234.0,2464.0,770.0,6,0.99,4.99,2.8233333333333337,8,0.49,1,103,0.269,0.0,3.918043883509773,1,1.5046544558940846,0.4215,0.9391,0.6803
154.0,0.0,4.0,3944.0,1927.0,2017.0,1,0.0,0.0,0.0,4,0.0,4,316,0.135,0.002857142857142857,3.757449836364878,2,1.6388570863658862,-0.6103,0.9136,0.24618
37.0,0.0,9.0,3794.0,1638.0,2156.0,1,0.0,0.0,0.0,3,0.0,1,108,0.211,0.008064516129032258,3.689992434521399,2,1.3498065889908903,-0.8442,0.8065,0.29491428571428574
3818.0,0.0,9.0,3062.0,1396.0,1666.0,11,0.99,99.99,30.35363636363636,4,0.0,6,574,0.22999999999999998,0.00430416068866571,5.460882374984161,1,1.5046544558940846,-0.9604,0.9957,0.6831999999999999
149.0,0.0,4.0,3260.0,2466.0,794.0,9,0.99,14.99,4.8788888888888895,6,0.0,1,289,0.244,0.002881844380403458,4.519373140490352,64,1.5976695130044276,-0.121,0.9569,0.48145714285714286
820.0,0.0,4.0,4523.0,3682.0,841.0,6,0.99,6.99,3.323333333333334,3,0.0,1,94,0.375,0.008849557522123894,4.1999952157858536,1,1.5046544558940846,0.7968,0.9636,0.89555
8861.0,0.0,9.0,4554.0,2078.0,2476.0,9,0.99,16.99,6.212222222222222,3,0.661,3,180,0.322,0.0,4.178324861243808,4,1.3394863050650667,-0.3283,0.9879,0.68906
703.0,0.0,4.0,2451.0,2451.0,0.0,1,0.0,0.0,0.0,11,0.45499999999999996,1,585,0.223,0.002861230329041488,3.467206820469723,1,1.5046544558940846,-0.5584,0.7783,0.06345
20.0,0.0,4.0,2624.0,2520.0,104.0,5,0.99,9.99,3.7900000000000005,1,0.0,1,90,0.258,0.0,3.8158968768281234,1,1.5046544558940846,-0.34,0.6369,0.153775
6.0,0.0,4.0,2601.0,2601.0,0.0,1,0.0,0.0,0.0,6,0.545,1,197,0.23,0.0,3.2570473724551015,4,1.5720054442193574,0.296,0.9606,0.726575
15.0,0.0,4.0,2181.0,2181.0,0.0,4,0.99,14.99,5.74,4,0.0,1,216,0.188,0.0,5.205786552725218,11,1.654415527609498,-0.6259,0.9722,0.5990599999999999
24.0,0.0,12.0,2571.0,2550.0,21.0,1,0.0,0.0,0.0,8,0.254,1,500,0.21200000000000002,0.003418803418803419,3.599315294272286,6,1.3287666487205556,-0.3875,0.7906,0.38593
19.0,0.0,4.0,2974.0,2375.0,599.0,1,0.0,0.0,0.0,8,0.32,1,122,0.191,0.0,4.680757840015297,5,1.3341744852434736,-0.0846,0.9859,0.71334
48.0,9.99,4.0,2997.0,2629.0,368.0,1,0.0,0.0,0.0,5,0.0,1,543,0.08900000000000001,0.0,7.123223756122495,6,1.2734646107485832,0.2836,0.9601,0.6205375
499.0,0.0,4.0,4312.0,2089.0,2223.0,1,1.99,1.99,1.99,2,0.0,1,77,0.114,0.010101010101010102,4.158515015631055,1,1.5046544558940846,-0.4019,0.9384,0.47769999999999996
10.0,0.0,4.0,4056.0,1914.0,2142.0,1,1.99,1.99,1.99,2,0.0,1,64,0.145,0.0,4.8178279773725645,4,1.3394863050650667,0.4939,0.6369,0.5566000000000001
140.0,0.0,4.0,3586.0,2465.0,1121.0,1,3.99,3.99,3.99,3,0.0,1,249,0.336,0.003205128205128205,5.733752739161103,15,1.3349826719957867,-0.7298,0.8519,0.1903
29.0,4.99,4.0,2372.0,1939.0,433.0,1,0.0,0.0,0.0,4,0.0,3,225,0.221,0.0,4.754479175153272,2,1.6388570863658862,0.4939,0.9806,0.8584799999999999
258.0,0.0,4.0,2571.0,2571.0,0.0,1,0.0,0.0,0.0,3,0.0,1,45,0.28800000000000003,0.0,3.5301744189369644,1,1.5046544558940846,0.0,0.9368,0.4684
9.0,0.0,4.0,4180.0,2324.0,1856.0,1,0.0,0.0,0.0,4,0.0,1,283,0.17099999999999999,0.0,4.1408168676279695,1,1.5046544558940846,-0.25,0.7607,0.33355
67.0,0.0,4.0,3335.0,2744.0,591.0,8,0.99,16.99,3.7399999999999998,4,0.0,1,107,0.123,0.0,4.665633213572411,4,1.4944990645012606,0.0258,0.8014,0.5781499999999999
5.0,0.0,4.0,3228.0,1822.0,1406.0,1,0.0,0.0,0.0,3,0.0,4,42,0.207,0.0,3.3463395664733686,1,1.5046544558940846,-0.0258,0.5859,0.28004999999999997
69.0,2.99,4.0,5316.0,2363.0,2953.0,1,0.0,0.0,0.0,2,0.73,1,387,0.244,0.0023094688221709007,3.791661287827504,1,1.5046544558940846,-0.3804,0.9766,0.43324285714285715
261.0,0.99,12.0,1923.0,1393.0,530.0,5,0.99,49.99,17.19,2,0.0,1,105,0.121,0.007936507936507936,6.185202290556411,1,1.5046544558940846,-0.7576,0.9898,0.77264
991.0,0.0,4.0,2111.0,1465.0,646.0,10,0.99,79.99,26.49,6,0.0,3,267,0.293,0.006896551724137931,5.752357453770228,2,1.6388570863658862,-0.0743,0.9325,0.669
59.0,1.99,4.0,3775.0,1975.0,1800.0,1,0.0,0.0,0.0,2,0.0,1,146,0.126,0.0,3.5387186707199607,1,1.5046544558940846,0.5859,0.9888,0.78735
71.0,0.0,4.0,3103.0,1620.0,1483.0,1,0.0,0.0,0.0,3,0.0,1,58,0.097,0.0,2.5177480841823168,1,1.5046544558940846,-0.6124,0.9598,0.27614444444444447
169.0,0.0,17.0,2206.0,1739.0,467.0,1,0.0,0.0,0.0,4,0.0,5,263,0.29100000000000004,0.0,5.361639147757712,3,1.644131041522333,-0.5574,0.9231,0.28587999999999997
49.0,0.0,4.0,3232.0,3010.0,222.0,1,0.0,0.0,0.0,11,0.0,1,75,0.291,0.0,2.366675513749635,3,1.24488723148763,-0.882,0.7783,0.16362222222222222
40.0,0.0,4.0,3700.0,3143.0,557.0,1,0.0,0.0,0.0,5,0.0,1,90,0.21,0.0,4.228946315139943,2,1.3498065889908903,-0.7851,0.9865,-0.058499999999999976
2699.0,0.0,4.0,3210.0,1410.0,1800.0,10,0.99,8.99,3.2900000000000005,5,0.634,5,247,0.29300000000000004,0.0,5.916202925140756,2,1.6388570863658862,0.1764,0.9967,0.8683230769230771
8.0,0.0,9.0,2264.0,2264.0,0.0,1,0.0,0.0,0.0,2,0.0,1,83,0.299,0.0,4.315079668893851,1,1.5046544558940846,0.7351,0.8625,0.7988
36.0,0.0,4.0,2748.0,1519.0,1229.0,1,4.99,4.99,4.99,3,0.0,1,148,0.39099999999999996,0.006097560975609756,5.140212211413049,7,1.5192611282485085,0.128,0.9761,0.82172
234.0,2.99,12.0,2549.0,2486.0,63.0,9,0.99,0.99,0.99,2,0.697,1,215,0.177,0.008097165991902834,5.0764402130135515,3,1.4445091365049814,0.582,0.9937,0.8913857142857143
289.0,0.0,12.0,2757.0,2623.0,134.0,9,0.99,4.99,2.434444444444445,3,0.429,1,469,0.253,0.0,5.22108585043685,2,1.4943318376783883,-0.1779,0.9909,0.6254444444444444
27.0,2.99,17.0,5204.0,1778.0,3426.0,1,0.0,0.0,0.0,2,0.0,2,150,0.054,0.0,3.04248149928188,2,1.3498065889908903,-0.0598,0.9638,0.6604857142857143
102.0,0.0,12.0,2623.0,2048.0,575.0,1,0.0,0.0,0.0,3,0.661,1,266,0.183,0.0034129692832764505,3.8314451145696333,1,1.5046544558940846,-0.888,0.9786,0.21155555555555558
99221.0,0.0,9.0,3402.0,1397.0,2005.0,10,2.99,79.99,20.089999999999996,6,0.0,3,239,0.17200000000000001,0.0,5.39942539719459,3,1.644131041522333,-0.9209,0.9937,0.7859800000000001
165.0,0.0,4.0,3613.0,2957.0,656.0,1,0.0,0.0,0.0,5,0.0,1,189,0.236,0.0024449877750611247,3.0550089755698577,2,1.4943318376783883,-0.25,0.9628,0.42478571428571427
12.0,1.99,9.0,2884.0,1399.0,1485.0,1,0.0,0.0,0.0,4,0.0,2,119,0.23700000000000002,0.0,3.711795660560483,2,1.3498065889908903,0.4102,0.9524,0.7093999999999999
46.0,9.99,12.0,3375.0,2391.0,984.0,1,0.0,0.0,0.0,5,0.0,1,331,0.275,0.0,5.171722500500813,4,1.6495118239374542,-0.3678,0.9882,0.7395166666666667
80.0,4.99,12.0,2870.0,1514.0,1356.0,6,0.99,3.99,1.99,1,0.0,1,325,0.237,0.0,6.270559455172865,3,1.3446981839963057,-0.1045,0.9738,0.6144857142857143
19.0,0.0,9.0,2996.0,1554.0,1442.0,1,0.0,0.0,0.0,3,0.592,2,49,0.177,0.0,4.735757087851364,3,1.644131041522333,0.3612,0.9682,0.7938999999999999
12047.0,0.0,12.0,2579.0,1397.0,1182.0,10,0.99,99.99,21.29,4,0.718,4,196,0.20800000000000002,0.0,5.500711318169207,1,1.5046544558940846,-0.3167,0.9891,0.7889272727272728
28.0,1.99,12.0,3398.0,1558.0,1840.0,1,0.99,0.99,0.99,5,0.0,3,70,0.111,0.0,3.4961176672858034,2,1.3498065889908903,0.0772,0.926,0.4739333333333334
133.0,0.0,4.0,3950.0,1673.0,2277.0,4,0.99,3.99,2.49,1,0.0,4,193,0.21100000000000002,0.0,3.891118664268058,2,1.4943318376783883,0.2023,0.9022,0.686
22.0,0.0,4.0,3078.0,2040.0,1038.0,1,0.0,0.0,0.0,1,0.0,1,19,0.245,0.0,2.2368144531098255,7,1.617258138913223,0.0,0.9674,0.6370000000000001
120.0,0.0,4.0,3445.0,3097.0,348.0,2,0.99,1.99,1.49,1,0.0,1,158,0.247,0.0,1.9656186542750904,1,1.5046544558940846,0.7003,0.9625,0.851275
23.0,0.0,4.0,3246.0,3246.0,0.0,1,0.0,0.0,0.0,10,0.0,1,67,0.29300000000000004,0.012195121951219513,2.249420575275404,2,1.3498065889908903,-0.4404,0.9393,0.05498749999999999
574.0,0.0,17.0,3614.0,2082.0,1532.0,6,2.99,89.99,28.823333333333334,3,0.0,3,200,0.265,0.00411522633744856,4.763382639916758,12,1.4283414737763875,-0.9371,0.9627,0.50103
155.0,0.0,9.0,2612.0,1927.0,685.0,8,0.99,54.99,16.365000000000002,3,0.0,1,136,0.23299999999999998,0.0,5.399272673506155,13,1.606618361687889,-0.1124,0.9769,0.4554
5.0,0.0,4.0,3580.0,1393.0,2187.0,2,0.99,3.99,2.49,3,0.0,3,592,0.244,0.0,5.559687660267156,1,1.5046544558940846,0.0,0.0,0.0
5.0,0.0,4.0,3173.0,2046.0,1127.0,1,0.0,0.0,0.0,3,0.615,1,64,0.269,0.0,2.8807612803974134,2,1.3498065889908903,-0.6124,-0.6124,-0.6124
261.0,0.0,12.0,2565.0,1935.0,630.0,10,0.99,99.99,28.589999999999996,5,0.0,1,183,0.311,0.0,4.585947895863715,2,1.4943318376783883,-0.9259,0.9538,0.28065
245.0,0.0,4.0,2081.0,2025.0,56.0,10,0.99,9.99,3.7900000000000005,1,0.0,7,160,0.23099999999999998,0.0,5.1523481669509685,2,1.6388570863658862,-0.8884,0.9869,0.6373599999999999
10974.0,0.0,12.0,2073.0,1396.0,677.0,10,0.99,99.99,22.19,6,0.649,5,624,0.295,0.005502063273727648,5.559178964115376,2,1.3498065889908903,0.6182,0.9979,0.8890461538461539
45.0,0.0,12.0,3254.0,2774.0,480.0,10,0.99,4.99,2.5900000000000003,3,0.524,1,340,0.309,0.0,4.9713978213358665,3,1.4445091365049814,-0.6742,0.9195,0.10354444444444444
45.0,0.0,9.0,2188.0,1990.0,198.0,1,0.0,0.0,0.0,3,0.0,1,25,0.348,0.0,3.865295608291196,1,1.5046544558940846,0.5719,0.9953,0.903157142857143
78006.0,0.0,12.0,3254.0,1416.0,1838.0,10,2.99,49.99,15.290000000000001,5,0.0,6,228,0.245,0.0076045627376425855,7.703002626033044,2,1.4943318376783883,-0.8993,0.9978,0.6433277777777778
181.0,0.0,4.0,4047.0,4047.0,0.0,1,0.0,0.0,0.0,7,0.72,1,197,0.271,0.004310344827586207,4.233704728243775,1,1.5046544558940846,0.3129,0.9477,0.6461
59.0,6.99,4.0,4599.0,1446.0,3153.0,1,0.0,0.0,0.0,2,0.0,3,419,0.274,0.0,4.04455806187458,2,1.4943318376783883,0.2263,0.9655,0.7756666666666666
22.0,0.0,9.0,2268.0,2251.0,17.0,9,0.99,5.99,2.3233333333333333,5,0.0,1,179,0.15000000000000002,0.0,5.139336265665674,1,1.5046544558940846,0.0,0.9931,0.6475624999999999
228.0,0.0,4.0,2729.0,2729.0,0.0,1,0.0,0.0,0.0,5,0.0,1,50,0.107,0.0,2.4733413622606766,1,1.5046544558940846,-0.8446,0.99,0.5824333333333335
1605.0,0.0,9.0,2585.0,2426.0,159.0,8,4.99,99.99,43.739999999999995,1,0.0,1,149,0.258,0.006024096385542169,5.028427640693604,1,1.5046544558940846,-0.7901,0.9985,0.5451
31.0,0.0,4.0,3770.0,1544.0,2226.0,1,1.99,1.99,1.99,5,0.0,6,247,0.153,0.0,3.154504031164172,3,1.4445091365049814,0.0588,0.9042,0.48022
20.0,0.0,4.0,2636.0,1762.0,874.0,3,0.99,1.99,1.3233333333333333,3,0.0,1,128,0.177,0.0,5.699987335550765,1,1.5046544558940846,0.0,0.9299,0.5660100000000001
14689.0,0.0,9.0,1860.0,1397.0,463.0,10,0.99,94.99,16.79,2,0.0,4,106,0.244,0.00819672131147541,4.580011544823271,2,1.6388570863658862,0.7571,0.9918,0.9089444444444444
76.0,0.0,4.0,2172.0,2172.0,0.0,6,0.99,9.99,4.323333333333333,8,0.0,1,199,0.173,0.0,5.033357993697728,4,1.6495118239374542,-0.8906,0.802,0.4858333333333334
1425.0,0.0,9.0,2207.0,1565.0,642.0,15,0.99,99.99,17.856666666666673,4,0.0,4,362,0.177,0.0,5.730308384591368,1,1.5046544558940846,0.5419,0.9892,0.8996384615384614
569.0,0.0,4.0,3472.0,1640.0,1832.0,4,0.99,19.99,8.74,4,0.523,4,38,0.209,0.0,5.678053122170029,1,1.5046544558940846,0.0,0.959,0.5155700000000001
20707.0,2.99,12.0,3109.0,2170.0,939.0,1,0.0,0.0,0.0,5,0.0,1,170,0.23299999999999998,0.015228426395939087,3.6278275410215852,2,1.6388570863658862,0.5898,0.9935,0.9011666666666667
21125.0,0.0,9.0,2733.0,1659.0,1074.0,10,0.99,19.99,5.99,5,0.318,4,200,0.321,0.0,4.724396872412399,5,1.5908315259031593,0.5036,0.9495,0.8479375
129.0,0.0,4.0,3425.0,3325.0,100.0,1,0.0,0.0,0.0,41,0.344,1,249,0.262,0.0,1.332049346267495,1,1.5046544558940846,-0.0772,0.8591,0.49582499999999996
3548.0,0.0,4.0,4442.0,1434.0,3008.0,10,1.99,9.99,5.19,3,0.0,5,72,0.374,0.0,4.750865378726314,3,1.644131041522333,-0.9696,0.9516,0.4536
30.0,0.0,4.0,2125.0,2125.0,0.0,1,0.0,0.0,0.0,9,0.0,4,21,0.0,0.0,4.181161075782641,1,1.5046544558940846,-0.6249,0.8519,0.2725
282.0,0.99,17.0,2159.0,1872.0,287.0,1,0.0,0.0,0.0,4,0.545,1,399,0.287,0.0,3.0937210445458945,2,1.6388570863658862,-0.3818,0.9826,0.7306416666666666
399.0,0.0,4.0,4045.0,1942.0,2103.0,8,1.99,4.99,2.365,6,0.0,1,77,0.196,0.0,4.057550002244281,1,1.5046544558940846,0.6249,0.996,0.91825
11.0,5.99,4.0,4749.0,1685.0,3064.0,1,0.0,0.0,0.0,4,0.0,1,86,0.049,0.0,3.168859693508002,2,1.3498065889908903,0.9905,0.9905,0.9905
49.0,0.0,9.0,2405.0,1452.0,953.0,10,0.99,49.99,7.589999999999999,3,0.473,5,289,0.34600000000000003,0.005763688760806916,4.943478450364046,4,1.4944990645012606,-0.3089,0.9761,0.36893000000000004
5.0,0.0,4.0,2366.0,2364.0,2.0,2,0.99,4.99,2.99,2,0.0,1,44,0.049,0.0,4.416992153469088,1,1.5046544558940846,0.4404,0.8316,0.636
20.0,0.0,4.0,3929.0,1928.0,2001.0,1,0.99,0.99,0.99,4,0.0,2,80,0.206,0.0,3.7346509715120835,2,1.4943318376783883,-0.1027,0.9169,0.49928
10.0,0.0,4.0,1966.0,1966.0,0.0,1,0.0,0.0,0.0,5,0.492,4,95,0.47,0.0,3.257126221262554,1,1.5046544558940846,0.8225,0.8225,0.8225
9.0,0.0,4.0,2111.0,1956.0,155.0,6,0.99,9.99,3.323333333333333,3,0.0,5,464,0.2,0.0038022813688212928,4.807551591895818,3,1.4445091365049814,-0.5574,0.9952,0.22878749999999998
18.0,0.0,12.0,1757.0,1679.0,78.0,10,0.99,19.99,4.99,4,0.789,1,214,0.443,0.0036496350364963502,6.192611521858417,1,1.5046544558940846,-0.25,0.7501,0.2793090909090909
86.0,2.99,4.0,2013.0,1574.0,439.0,6,0.99,4.99,2.6566666666666667,4,0.0,5,643,0.156,0.0,4.240794812554588,12,1.6289976437201616,0.8225,0.9839,0.9266333333333334
57.0,0.0,9.0,2227.0,1838.0,389.0,2,0.99,4.99,2.99,2,0.0,1,106,0.224,0.0,3.4493463244200564,1,1.5046544558940846,0.6369,0.9979,0.869
10311.0,0.0,4.0,4852.0,1436.0,3416.0,1,0.0,0.0,0.0,1,0.0,1,311,0.13,0.0,3.9148222837900737,2,1.6388570863658862,-0.9854,0.9805,0.2365333333333333
16409.0,0.0,4.0,3482.0,3482.0,0.0,4,0.99,4.99,2.74,3,0.787,1,186,0.115,0.0,5.222147257342768,8,1.6720242453568281,0.9324,0.9982,0.9710000000000001
1005.0,0.0,9.0,2221.0,1448.0,773.0,10,4.99,99.99,26.49,3,0.643,1,352,0.28700000000000003,0.0024691358024691358,4.913147940635094,1,1.5046544558940846,0.4019,0.9955,0.8320888888888889
3757.0,0.0,12.0,1947.0,1500.0,447.0,6,2.99,99.99,31.323333333333334,1,0.0,4,226,0.23399999999999999,0.0,7.828845941535689,1,1.5046544558940846,0.659,0.9923,0.9024583333333333
48.0,0.0,4.0,3482.0,2944.0,538.0,10,0.99,7.99,3.5900000000000007,7,0.398,1,310,0.27,0.005847953216374269,3.919203563405363,64,1.5976695130044276,-0.2411,0.9716,0.5086333333333334
86.0,0.0,9.0,2107.0,1827.0,280.0,7,0.99,99.99,22.84714285714286,3,0.623,1,146,0.261,0.006060606060606061,4.93154360073189,10,1.5327914070638544,-0.886,0.93,0.368675
113.0,0.99,4.0,5041.0,2209.0,2832.0,1,0.0,0.0,0.0,2,0.744,1,223,0.228,0.00796812749003984,3.88518280842831,1,1.5046544558940846,0.5106,0.9925,0.8888400000000001
444.0,0.0,12.0,2906.0,1443.0,1463.0,10,0.99,89.99,37.089999999999996,4,0.538,3,309,0.23399999999999999,0.0,4.825250875526354,1,1.5046544558940846,-0.6679,0.9615,0.6940777777777778
101.0,0.0,4.0,3285.0,3011.0,274.0,1,0.0,0.0,0.0,2,0.0,1,142,0.306,0.0,1.9983529539310256,1,1.5046544558940846,0.765,0.9918,0.9211166666666668
6550.0,0.0,4.0,2417.0,1590.0,827.0,10,0.99,59.99,11.49,3,0.0,4,282,0.159,0.00303951367781155,4.468612321070126,2,1.6388570863658862,0.4798,0.9932,0.8728375
14.0,0.0,17.0,1922.0,1562.0,360.0,3,1.99,12.99,7.323333333333333,6,0.0,3,43,0.034,0.0,4.764107926677116,6,1.5499748006084448,-0.5408,0.6124,-0.12691249999999998
86.0,0.0,4.0,4883.0,2320.0,2563.0,1,0.0,0.0,0.0,1,0.0,1,165,0.174,0.0,2.5733179353371276,1,1.5046544558940846,0.1027,0.9938,0.5672200000000001
12672.0,0.0,4.0,1857.0,1394.0,463.0,10,1.99,17.99,6.6899999999999995,3,0.0,5,223,0.199,0.0,5.855478762067968,2,1.6388570863658862,-0.6991,0.9848,0.6912733333333334
5.0,0.0,4.0,2566.0,1782.0,784.0,1,1.99,1.99,1.99,2,0.0,3,150,0.213,0.0,4.276530998776616,3,1.4445091365049814,0.5034,0.8998,0.698
982.0,0.0,12.0,1907.0,1395.0,512.0,16,4.99,29.99,19.24,3,0.0,3,447,0.21,0.0,6.796253276274141,2,1.4943318376783883,-0.7417,0.9953,0.79102
17.0,0.99,12.0,3299.0,1497.0,1802.0,1,0.0,0.0,0.0,2,0.831,1,444,0.269,0.001890359168241966,4.504128154462594,1,1.5046544558940846,0.0,0.9145,0.70068
4424.0,2.99,4.0,4700.0,2628.0,2072.0,1,0.0,0.0,0.0,4,0.0,1,244,0.22099999999999997,0.003472222222222222,3.411490887947331,1,1.5046544558940846,-0.2435,0.946,0.6750900000000001
96.0,0.0,4.0,3919.0,3530.0,389.0,7,0.99,9.99,4.418571428571428,1,0.0,1,210,0.19499999999999998,0.0,3.807451511743931,1,1.5046544558940846,-0.7682,0.9885,0.3953333333333333
266.0,0.0,4.0,2678.0,2062.0,616.0,10,0.99,9.99,2.9900000000000007,3,0.0,1,105,0.234,0.0,4.416843820362102,6,1.3840686866925278,-0.3626,0.9786,0.6179
103.0,0.0,12.0,3696.0,2048.0,1648.0,1,3.99,3.99,3.99,2,0.0,1,297,0.177,0.002421307506053269,4.5377139618250935,4,1.6495118239374542,0.8316,0.9969,0.9398
982.0,0.0,12.0,2382.0,1418.0,964.0,10,0.99,49.99,9.489999999999998,3,0.643,4,116,0.209,0.0,6.3195082201149795,2,1.4943318376783883,-0.6412,0.9766,0.4443538461538462
20.0,0.0,4.0,2333.0,2333.0,0.0,1,0.0,0.0,0.0,1,0.0,1,7,0.505,0.0,3.482805386695249,1,1.5046544558940846,0.6249,0.9509,0.7782833333333333
7.0,0.0,4.0,2199.0,2199.0,0.0,1,2.99,2.99,2.99,2,0.0,1,145,0.128,0.0,2.6965539719637817,1,1.5046544558940846,0.0,0.8807,0.4204857142857143
9.0,0.0,4.0,3409.0,1508.0,1901.0,1,0.0,0.0,0.0,1,0.0,1,302,0.21000000000000002,0.0,3.9180642403654535,2,1.6388570863658862,0.1531,0.7269,0.44
9.0,0.0,4.0,2052.0,2052.0,0.0,1,0.0,0.0,0.0,3,0.0,4,87,0.183,0.0,1.2693110056340715,5,1.6549957860680806,-0.4215,0.7717,0.024900000000000016
887.0,0.0,4.0,2780.0,2269.0,511.0,2,0.99,9.99,5.49,1,0.0,1,212,0.265,0.003875968992248062,3.875734718108433,1,1.5046544558940846,0.936,0.9959,0.9762833333333333
6.0,0.0,4.0,2095.0,1444.0,651.0,3,0.99,9.99,4.99,1,0.0,5,113,0.188,0.0,5.327479041401248,1,1.5046544558940846,-0.4939,0.7184,0.1562666666666667
422.0,0.0,12.0,1860.0,1431.0,429.0,10,4.99,19.99,11.489999999999998,4,0.565,5,299,0.315,0.006006006006006006,6.142289382440673,1,1.5046544558940846,-0.9065,0.9489,0.18622999999999998
467.0,0.0,9.0,4017.0,2172.0,1845.0,1,0.0,0.0,0.0,3,0.6,4,122,0.218,0.0,3.617680722934965,1,1.5046544558940846,-0.7845,-0.7845,-0.7845
896.0,0.0,17.0,2851.0,2452.0,399.0,6,0.99,4.99,2.6566666666666667,9,0.0,1,339,0.229,0.0,3.951888433784833,14,1.6778019406759386,0.0,0.9524,0.5743714285714286
16.0,0.0,4.0,2450.0,2450.0,0.0,1,1.99,1.99,1.99,4,0.508,1,17,0.162,0.0,4.058222616260011,2,1.2052813403033922,-0.8885,-0.8885,-0.8885
354.0,0.0,12.0,2555.0,1436.0,1119.0,10,0.99,19.99,5.39,4,0.0,2,309,0.186,0.0,4.533564532729082,6,1.4393707246645002,-0.8074,0.9777,0.5506300000000001
328.0,0.0,17.0,2157.0,1872.0,285.0,1,0.0,0.0,0.0,5,0.474,1,383,0.292,0.0,3.258229452264916,2,1.6388570863658862,-0.234,0.9771,0.52873
8.0,2.99,9.0,2920.0,2081.0,839.0,4,3.99,45.99,19.740000000000002,4,0.0,5,238,0.257,0.003289473684210526,5.035044913802389,12,1.4283414737763875,0.5563,0.5563,0.5563
52252.0,0.0,4.0,1860.0,1409.0,451.0,10,0.99,9.99,3.7900000000000005,3,0.0,5,285,0.223,0.009345794392523364,5.239108701791087,1,1.5046544558940846,-0.8717,0.9936,0.41672000000000003
225.0,0.0,9.0,2354.0,2240.0,114.0,6,0.99,9.99,3.8233333333333337,7,0.0,1,203,0.16899999999999998,0.0,5.046906019284924,4,1.6495118239374542,-0.1779,0.9468,0.52372
42.0,2.99,4.0,3504.0,2059.0,1445.0,1,0.0,0.0,0.0,5,0.0,1,73,0.301,0.011904761904761904,5.506785827531016,3,1.644131041522333,0.6486,0.9423,0.8488
221.0,0.0,4.0,2662.0,2586.0,76.0,1,4.99,4.99,4.99,3,0.0,1,262,0.282,0.002702702702702703,5.53213678347121,3,1.5443200890136572,0.7835,0.9875,0.9328857142857142
33.0,0.0,4.0,3902.0,2976.0,926.0,1,0.0,0.0,0.0,5,0.452,1,60,0.381,0.0,2.5574133405747483,3,1.24488723148763,0.6369,0.9726,0.8047500000000001
35199.0,2.99,4.0,5161.0,2083.0,3078.0,1,0.0,0.0,0.0,2,0.0,5,594,0.241,0.002902757619738752,6.215610603745765,3,1.5443200890136572,0.6574,0.982,0.92309
77.0,0.0,12.0,2333.0,1800.0,533.0,10,1.99,99.99,17.69,3,0.815,6,112,0.316,0.0,5.8149358432956175,4,1.5720054442193574,-0.3141,0.9335,0.5349769230769231
6.0,4.99,9.0,2143.0,2137.0,6.0,1,0.0,0.0,0.0,2,0.0,1,201,0.197,0.0,5.170518903519753,19,1.252162728110682,-0.6486,0.4215,-0.24158
7.0,0.0,4.0,1826.0,1425.0,401.0,4,0.99,19.99,8.989999999999998,4,0.0,4,49,0.269,0.0,4.466567763110299,1,1.5046544558940846,-0.1969,0.9797,0.55542
36581.0,0.0,4.0,5074.0,1442.0,3632.0,1,0.0,0.0,0.0,1,0.0,4,126,0.30100000000000005,0.007407407407407408,4.239791877410564,3,1.644131041522333,-0.8126,0.9935,0.49717777777777783
6.0,0.0,4.0,2542.0,2542.0,0.0,1,0.0,0.0,0.0,6,0.0,1,36,0.146,0.0,2.4328214629890343,2,1.2052813403033922,0.0,0.6597,0.27149999999999996
3447.0,4.99,12.0,4752.0,1446.0,3306.0,10,0.99,19.99,7.589999999999999,5,0.729,4,493,0.192,0.001838235294117647,5.338015504177652,2,1.3498065889908903,-0.823,0.98,0.36777777777777776
5.0,0.0,4.0,3213.0,3213.0,0.0,1,0.99,0.99,0.99,3,0.524,1,76,0.285,0.0,2.8299817752164813,1,1.5046544558940846,-0.101,-0.101,-0.101
