User Rating Count,Price,Age Rating,Size,game_age,last_update,maintaning_period,purchases_count,lowest_purchase,highest_purchase,average_purchase,name_word_count,name_sia,sub_word_count,sub_sia,desc_word_count,excitement_score,attractive_score,icon_objects,Icon1,Icon2,Icon3,Icon4,Icon5,Icon6,Icon7,Icon8,dev_freq,dev_avg,lowest_review,highest_review,average_review
7,0,9,21544960,2787,2787,0,1,0.99,0.99,0.99,4,0.891,1,0,178,0.193,0,4839,0.283062758,0.05706633,-0.235358153,0.157880621,-0.136781374,-0.026251221,-0.009749731,0.050215725,2,1.494331838,0.9359,0.9359,0.9359
6213,0,4,20522472,4274,4146,128,10,0.99,4.99,1.89,4,0,1,0,141,0.316,0.011494253,2170,-0.160765645,0.052585877,-0.188960539,0.160346044,0.046802766,-0.09017293,0.024979874,0.030375338,1,1.504654456,-0.4033,0.954,0.910075
46,2.99,4,143337472,3569,1411,2158,1,0,0,0,1,0,4,0.386,567,0.073,0,1224,0.204779991,-0.128672468,0.163302483,-0.015242574,0.073371676,0.00413771,0.045358825,-0.031597037,1,1.504654456,0,0.9909,0.88105
83,0,4,39831552,2247,2247,0,1,0.99,0.99,0.99,8,0.211,1,0,108,0.201,0.00877193,53,0.071337384,-0.11041873,0.341705407,0.199966931,0.027414147,-0.164497961,0.072554631,0.063279922,1,1.504654456,-0.2732,0.93,0.356171429
610,0,4,29645824,4536,1986,2550,1,0,0,0,3,0.6,1,0,140,0.409,0.014423077,8992,-0.193407049,0.086965381,-0.143489128,0.089220706,0.048792502,-0.068398,-0.012989275,0.033383558,6,1.384068687,0.34,0.962,0.84206
73,0,17,156876800,3334,2659,675,10,0.99,19.99,5.39,5,0.273,1,0,223,0.307,0.004115226,1408,-0.261231668,0.17507413,-0.037177221,0.033083528,0.056651133,0.032276894,-0.097655068,0.191522895,1,1.504654456,-0.802,0.9894,0.3817
80,0,17,37220352,2576,2576,0,5,0.99,9.99,4.19,15,0.209,1,0,254,0.22,0.003154574,1117,-0.227802435,-0.062966734,-0.067205335,-0.121143977,-0.113050873,-0.006557244,-0.033775406,-0.080930456,14,1.677801941,-0.4228,0.9403,0.17155
5326,7.99,4,48809984,4751,1951,2800,3,2.99,4.99,3.656666667,3,0,1,0,598,0.221,0.001404494,4458,-0.295444798,-0.271400921,-0.052217402,-0.166685933,-0.042784628,0.091414953,-0.047412309,0.057063154,2,1.349806589,0.312,0.9935,0.95774
203,0,12,218718208,1613,1452,161,10,0.99,99.99,15.29,3,0.623,5,0,300,0.238,0,1569,-0.020573251,0.132684283,-0.164663905,0.084123671,0.142213983,-0.045644797,0.097767417,-0.165476102,1,1.504654456,-0.472,0.9754,0.905
6,0,9,40019968,2708,2708,0,3,0.99,4.99,2.323333333,10,0,1,0,242,0.208,0,1882,-0.065446436,0.099146088,-0.037954375,-0.060764854,-0.111695839,0.105262987,0.014168539,-0.145106493,14,1.677801941,0,0.3252,0.183833333
32,0,12,112832512,3617,2962,655,6,5.99,99.99,47.65666667,2,0,1,0,85,0.178,0.017241379,2895,-0.232210406,0.25690954,0.020952096,0.072790693,-0.072571956,0.010742027,-0.055525624,0.024717226,2,1.349806589,0,0.9665,0.34766
16,2.99,12,826507264,2313,1815,498,5,1.99,99.99,28.39,5,0.333,1,0,316,0.355,0.005602241,3637,-0.236382168,0.06423538,-0.148738389,0.161901726,0.181425994,-0.101059056,-0.039367731,0.042391679,4,1.494499065,-0.2484,0.9633,0.62122
35,0,4,4259840,2957,2943,14,1,0.99,0.99,0.99,1,0,1,0,100,0.139,0,465,0.164952893,-0.263930556,0.185350666,0.046264758,-0.041299823,0.00475277,-0.159129642,-0.050809387,1,1.504654456,-0.3818,0.9081,0.739683333
954,0.99,4,44658688,4790,2062,2728,1,0,0,0,4,0,3,0.839,230,0.267,0.003717472,3491,0.001472272,0.051796224,-0.18823398,0.029822158,0.044698697,-0.029851956,0.084570294,0.099386593,4,1.416992685,-0.1423,0.9783,0.590828571
16,0.99,4,19625984,4097,1486,2611,1,7.99,7.99,7.99,5,0,1,0,118,0.234,0,210,0.55587691,0.070487648,0.274667274,-0.099548568,-0.075550203,-0.305881306,-0.018257089,-0.033803488,1,1.504654456,0.4404,0.9552,0.7197875
22,0,4,80629760,2356,1497,859,3,0.99,2.99,1.99,5,0,5,0,40,0.151,0,9391,0.070909106,0.071212389,-0.154565503,0.320150902,-0.227036028,0.051002017,-0.011186606,0.006704887,2,1.638857086,0.4404,0.9877,0.771625
259,0,4,13645824,3182,2564,618,1,0,0,0,10,0.669,1,0,77,0.321,0,4463,-0.257703434,-0.191074393,-0.0043198,0.018390634,-0.01078285,-0.005135455,-0.004478507,-0.028484551,1,1.504654456,-0.916,0.9776,0.01965
2614,0,12,144777216,3047,1740,1307,10,0.99,4.99,2.39,3,0.429,1,0,162,0.382,0,4067,-0.104407288,0.036067469,-0.137263488,0.167672946,-0.142136842,-0.001920072,0.058828416,0.000286685,10,1.532791407,0.5267,0.9524,0.763111111
10,0,4,58437632,4394,1652,2742,1,0,0,0,2,0,1,0,50,0.266,0,305,-0.352810866,0.023490132,0.04057168,-0.215710154,-0.033448418,0.093590979,-0.060460623,0.019147606,1,1.504654456,0.1665,0.9661,0.693433333
13633,0,9,119438336,3958,1511,2447,10,0.99,49.99,13.49,2,0,1,0,185,0.266,0.002840909,6395,-0.289729348,-0.188209148,-0.098550614,-0.032037407,-0.154829718,0.023724073,-0.004872768,-0.04817555,5,1.590831526,0.5994,0.9903,0.830177778
62,0,9,66834432,2779,2326,453,10,1.99,29.99,9.29,3,0.6,1,0,27,0.283,0,1669,-0.377522082,-0.003537001,-0.093016504,-0.113157598,0.032459615,0.011401423,-0.052263721,0.08738049,2,1.20528134,-0.4023,0.9756,0.558783333
1254,0,12,38955808,3748,3727,21,7,0.99,64.99,17.41857143,4,0.559,1,0,309,0.277,0,1404,0.079988886,0.122406374,-0.156880651,0.090919416,-0.093095032,0.028582959,0.071295816,0.029446123,9,1.596573252,-0.9844,0.999,0.309966667
60,0,9,65264640,3580,1633,1947,7,0.99,49.99,10.70428571,2,0.667,3,0.512,103,0.293,0,496,-0.284454798,-0.03341957,-0.007839117,0.009952086,-0.150453253,0.026555836,0.006886255,-0.100987797,1,1.504654456,-0.4767,0.9698,0.9567
1920,4.99,4,252247040,4567,2078,2489,1,0.99,0.99,0.99,3,0,5,0.473,566,0.247,0.001472754,3368,-0.01818079,-0.043571509,-0.151117551,-0.004923679,-0.155495778,0.00233421,0.029218078,-0.004699154,3,1.544320089,0.3182,0.982,0.724533333
19,0,4,532639744,2838,2809,29,1,4.99,4.99,4.99,3,0,1,0,294,0.18,0,3586,-0.309818281,-0.031152781,-0.145892169,-0.011427066,-0.085664219,-0.012705941,-0.031539666,-0.043562055,3,1.444509137,0,0.9654,0.456433333
16,0,4,233004032,3883,2396,1487,1,0,0,0,2,0,1,0,79,0.267,0.011111111,3074,0.095396587,-0.053863697,-0.016796258,-0.13687972,-0.011557987,-0.195292264,0.060259752,0.041439636,1,1.504654456,0.1999,0.9666,0.588633333
5,0,4,21838848,4236,1944,2292,1,1.99,1.99,1.99,2,0,1,0,566,0.059,0,2783,0.448403356,0.126490326,0.0105693,-0.11245562,-0.077090392,-0.19543701,-0.115247314,-0.004484504,2,1.494331838,0,0.8934,0.4467
2842,0,9,271549440,2664,1413,1251,13,0.99,79.99,13.45153846,4,0.545,5,0.375,258,0.364,0.003424658,1168,-0.341969104,0.28106423,0.025526624,-0.036398328,0.008884697,0.023286961,-0.072367325,-0.008027263,3,1.544320089,-0.193,0.9739,0.753577778
836,0,4,24859648,4902,2069,2833,1,0,0,0,3,0,1,0,338,0.24,0,400,0.079639868,-0.138796644,0.175434662,0.283968966,-0.036126149,0.012789581,0.026932813,0.117023423,3,1.544320089,0.0258,0.9952,0.912471429
1628,0,12,79251456,3372,1797,1575,1,0,0,0,3,0,3,0,15,0,0,755,0.002815799,0.140453687,0.181075578,-0.102838708,-0.123989336,-0.023229757,-0.038128916,0.020368888,1,1.504654456,-0.9164,0.9859,0.350522222
381,0,9,114999296,2689,2543,146,10,0.99,4.99,2.39,4,0.333,1,0,242,0.271,0,3232,-0.179734561,0.133952981,-0.06337054,0.243228333,-0.172975125,0.011023013,-0.090296192,0.054237457,10,1.532791407,-0.128,0.9865,0.609766667
26,0,4,74465280,2958,2958,0,5,0.99,19.99,7.59,6,0,1,0,82,0.305,0.020833333,1613,-0.243704491,0.104875416,-0.034463786,-0.167953392,-0.077356556,0.05674678,-0.013085777,0.030395684,1,1.504654456,0.9313,0.9313,0.9313
14689,0,9,97515520,1855,1392,463,10,0.99,94.99,16.79,2,0,4,0,106,0.244,0.008196721,946,0.665638946,0.025149206,0.043769775,-0.062844048,-0.012444324,-0.211775404,-0.147796122,-0.047304271,2,1.638857086,0.7571,0.9918,0.908944444
560,0,17,130536448,3059,1392,1667,10,0.99,99.99,21.79,3,0.623,1,0,204,0.259,0.003745318,3231,-0.268316821,0.011806958,-0.100614222,0.124091875,-0.085281524,-0.010222352,0.033385474,-0.077288463,4,1.339486305,-0.8229,0.9908,0.881075
16,2.99,4,3940352,5274,2795,2479,1,0,0,0,4,0,1,0,92,0.108,0,772,-0.042789023,-0.308672591,0.303724541,0.041037767,0.039075469,0.088492016,-0.038292391,0.045008486,2,1.349806589,0.5994,0.9134,0.7825
4955,2.99,4,93346816,4327,1823,2504,4,0.99,2.99,1.99,3,0,3,0,210,0.113,0,1216,-0.222332437,-0.138636435,0.330625579,-0.111590544,0.08117213,-0.078702441,0.199221434,0.116417344,2,1.638857086,0.5994,0.9719,0.8004
480,1.99,4,99578880,2349,2056,293,1,0,0,0,1,0,7,0,80,0.076,0,28,0.570679588,-0.102451124,0.054207172,-0.090496421,-0.069405917,-0.250788129,-0.126785082,-0.05294485,1,1.504654456,0.0754,0.9889,0.6874
167,0.99,4,50941952,4449,3146,1303,6,0.99,2.99,1.49,2,0,1,0,288,0.156,0,596,0.564595824,0.065887372,0.019213762,-0.109090206,-0.055800787,-0.193057607,-0.065144723,-0.020410135,1,1.504654456,0.2023,0.9884,0.91862
153,0,4,121235456,2524,1415,1109,10,0.99,49.99,16.69,5,0.474,4,0,337,0.198,0,4369,-0.249171049,0.107295938,0.02694045,0.195415225,-0.200286653,0.094975297,-0.180966012,-0.053551639,1,1.504654456,-0.3111,0.9694,0.604157143
3535,0,4,34699264,2920,1461,1459,1,0,0,0,3,0,6,0.35,511,0.21,0.001795332,1281,0.372407326,0.23591536,-0.050816122,-0.08604059,0.180175022,0.049073846,-0.03237067,-0.013522374,4,1.572005444,-0.1474,0.9968,0.9385
5,0,4,50301952,3229,2459,770,6,0.99,4.99,2.823333333,8,0.49,1,0,103,0.269,0,763,-0.308270804,0.10199689,0.188252783,-0.11953245,0.060992534,0.038721182,-0.052767894,0.154862677,1,1.504654456,0.4215,0.9391,0.6803
154,0,4,42839040,3939,1922,2017,1,0,0,0,4,0,4,0,316,0.135,0.002857143,476,-0.104515582,-0.256480388,0.035841659,-0.013880941,-0.030733918,0.041080438,-0.074375789,0.059977992,2,1.638857086,-0.6103,0.9136,0.24618
37,0,9,40044544,3789,1633,2156,1,0,0,0,3,0,1,0,108,0.211,0.008064516,1307,0.201616689,-0.091483218,0.014607037,-0.027607761,-0.07008373,0.052584306,0.143332449,-0.044856088,2,1.349806589,-0.8442,0.8065,0.484766667
3818,0,9,235304960,3057,1391,1666,11,0.99,99.99,30.35363636,4,0,6,0,574,0.23,0.004304161,2610,-0.242827834,-0.087556608,-0.135773458,0.025440316,-0.063186533,-0.022475739,0.016311359,0.053217862,1,1.504654456,-0.9604,0.9957,0.857307692
149,0,4,91778048,3255,2461,794,9,0.99,14.99,4.878888889,6,0,1,0,289,0.244,0.002881844,910,-0.235578106,0.093430576,-0.052420351,0.018498254,0.027929247,-0.090083052,0.006905208,-0.039182488,64,1.597669513,-0.121,0.9569,0.481457143
820,0,4,66686012,4518,3677,841,6,0.99,6.99,3.323333333,3,0,1,0,94,0.375,0.008849558,1039,-0.292255872,0.283748221,0.230941472,-0.152118439,-0.051764764,0.124426589,-0.064123736,0.022132641,1,1.504654456,0.7968,0.9636,0.89555
8861,0,9,65256448,4549,2073,2476,9,0.99,16.99,6.212222222,3,0.661,3,0,180,0.322,0,3652,-0.272694833,-0.07948378,-0.057151341,0.044355094,-0.096486041,-0.004564294,0.013930397,-0.067852722,4,1.339486305,-0.3283,0.9879,0.8021
703,0,4,32047104,2446,2446,0,1,0,0,0,11,0.455,1,0,585,0.223,0.00286123,1134,0.717885828,0.176019332,-0.030752341,-0.00236526,0.077384605,0.126353157,-0.048186898,0.071916496,1,1.504654456,-0.5584,0.7783,-0.038671429
20,0,4,45417472,2619,2515,104,5,0.99,9.99,3.79,1,0,1,0,90,0.258,0,329,0.550330232,-0.116052723,0.018318547,-0.050984672,-0.037305354,0.003827988,0.048396487,-0.037862715,1,1.504654456,-0.34,0.6369,0.153775
6,0,4,25972736,2596,2596,0,1,0,0,0,6,0.545,1,0,197,0.23,0,724,-0.020635994,-0.138934627,-0.081751473,-0.144475252,0.020539738,0.052360392,0.088629979,0.012606275,4,1.572005444,0.296,0.9606,0.8701
15,0,4,182324224,2176,2176,0,4,0.99,14.99,5.74,4,0,1,0,216,0.188,0,1288,0.089327487,-0.019463451,-0.028026506,0.072777192,-0.080313286,-0.146872194,0.068944218,-0.031108551,11,1.654415528,-0.6259,0.9722,0.9053
24,0,12,36573184,2566,2545,21,1,0,0,0,8,0.254,1,0,500,0.212,0.003418803,243,-0.322449678,0.121281657,0.004169616,0.062406695,0.017119559,-0.029535324,-0.047244996,-0.013295514,6,1.328766649,-0.3875,0.7906,0.38593
19,0,4,107851776,2969,2370,599,1,0,0,0,8,0.32,1,0,122,0.191,0,1309,0.323427006,0.104619083,-0.058180502,-0.084985091,-0.062194156,-0.050819964,0.059273807,0.024784819,5,1.334174485,-0.0846,0.9859,0.912825
48,9.99,4,1240442880,2992,2624,368,1,0,0,0,5,0,1,0,543,0.089,0,5729,-0.135628206,0.013140142,-0.087309843,0.257151927,0.099568842,-0.057794631,0.029364021,-0.177325115,6,1.273464611,0.2836,0.9601,0.6205375
499,0,4,63976448,4307,2084,2223,1,1.99,1.99,1.99,2,0,1,0,77,0.114,0.01010101,1137,0.146768537,0.073584478,0.144358222,-0.118934568,0.012305226,-0.041039468,0.213573462,0.108688296,1,1.504654456,-0.4019,0.9384,0.4777
10,0,4,123696128,4051,1909,2142,1,1.99,1.99,1.99,2,0,1,0,64,0.145,0,213,0.665486481,0.10664077,0.086831179,-0.050370363,0.041169809,0.089127631,0.031083067,0.057902768,4,1.339486305,0.4939,0.6369,0.5566
140,0,4,309127168,3581,2460,1121,1,3.99,3.99,3.99,3,0,1,0,249,0.336,0.003205128,2248,-0.288188484,0.018134938,-0.142288421,-0.093258661,0.144645821,-0.068702635,-0.030226355,0.015911911,15,1.334982672,-0.7298,0.8519,0.1903
29,4.99,4,116103168,2367,1934,433,1,0,0,0,4,0,3,0,225,0.221,0,2186,0.367420647,0.03813074,0.073998358,-0.131682774,-0.022975436,-0.233220575,-0.042809568,0.018740778,2,1.638857086,0.4939,0.9806,0.898988889
258,0,4,34129920,2566,2566,0,1,0,0,0,3,0,1,0,45,0.288,0,188,0.046425159,0.04463185,0.316905673,-0.099607228,-0.062822139,-0.154791106,0.108328771,-0.061261625,1,1.504654456,0,0.9368,0.4684
9,0,4,62854144,4175,2319,1856,1,0,0,0,4,0,1,0,283,0.171,0,6131,-0.221753313,-0.071797144,-0.20549447,0.170868434,0.013896894,-0.083737683,-0.04795203,0.151448935,1,1.504654456,-0.25,0.7607,0.33355
67,0,4,106232832,3330,2739,591,8,0.99,16.99,3.74,4,0,1,0,107,0.123,0,1920,-0.192830276,0.092137757,0.128408268,-0.068220317,0.007075159,0.013279282,0.104863603,0.034605488,4,1.494499065,0.0258,0.8014,0.657057143
5,0,4,28398592,3223,1817,1406,1,0,0,0,3,0,4,0,42,0.207,0,864,-0.259577012,-0.075216075,0.042009438,0.075076329,-0.206011615,0.018384815,-0.034684867,-0.015499337,1,1.504654456,-0.0258,0.5859,0.28005
69,2.99,4,44329984,5311,2358,2953,1,0,0,0,2,0.73,1,0,387,0.244,0.002309469,917,-0.156636956,0.013662914,0.178004886,0.02103015,0.002447164,0.009220786,-0.027624944,-0.067649219,1,1.504654456,-0.3804,0.9766,0.433242857
261,0.99,12,485511168,1918,1388,530,5,0.99,49.99,17.19,2,0,1,0,105,0.121,0.007936508,2559,0.174038901,-0.082977032,-0.278004763,0.165496569,0.052290619,0.018591316,0.05267058,-0.090218981,1,1.504654456,-0.7576,0.9898,0.954975
991,0,4,314932224,2106,1460,646,10,0.99,79.99,26.49,6,0,3,0,267,0.293,0.006896552,1966,0.14600048,0.159898024,-0.085017966,0.116162966,-0.16111281,0.066342297,0.117499457,-0.071268522,2,1.638857086,-0.0743,0.9325,0.74333
59,1.99,4,34422784,3770,1970,1800,1,0,0,0,2,0,1,0,146,0.126,0,602,0.254763571,0.042375204,0.138379736,0.105032844,-0.0783629,-0.072424719,0.234500754,0.042908972,1,1.504654456,0.5859,0.9888,0.78735
71,0,4,12400640,3098,1615,1483,1,0,0,0,3,0,1,0,58,0.097,0,1660,-0.036186004,-0.289086712,0.172486761,0.191913627,-0.043478632,0.038260109,-0.154450457,0.050729751,1,1.504654456,-0.6124,0.9598,0.276144444
169,0,17,213073920,2201,1734,467,1,0,0,0,4,0,5,0.651,263,0.291,0,2529,0.066275063,0.072416119,-0.020147369,-0.091150285,-0.046320057,-0.03254534,0.11298717,-0.041534709,3,1.644131042,-0.5574,0.9231,0.28588
49,0,4,10661888,3227,3005,222,1,0,0,0,11,0,1,0,75,0.291,0,129,-0.028102518,-0.360912552,0.29516593,0.077147191,0.093160626,0.10890107,-0.13886499,0.041199378,3,1.244887231,-0.882,0.7783,0.294325
40,0,4,68644864,3695,3138,557,1,0,0,0,5,0,1,0,90,0.21,0,3996,-0.211477831,0.088845589,-0.168222947,-0.00179972,0.018642419,0.018198776,0.001382508,0.076960731,2,1.349806589,-0.7851,0.9865,-0.31975
2699,0,4,371000320,3205,1405,1800,10,0.99,8.99,3.29,5,0.634,5,0.684,247,0.293,0,3493,-0.23388256,0.176407768,0.241486375,-0.032368333,0.074971677,0.040499682,-0.056876454,-0.050478842,2,1.638857086,0.1764,0.9967,0.950372727
8,0,9,74819584,2259,2259,0,1,0,0,0,2,0,1,0,83,0.299,0,1680,0.076500755,0.047282225,0.050836397,0.392186721,-0.122799475,0.060442426,-0.093294787,0.217798346,1,1.504654456,0.7351,0.8625,0.7988
36,0,4,170752000,2743,1514,1229,1,4.99,4.99,4.99,3,0,1,0,148,0.391,0.006097561,2275,-0.327905289,-0.10002603,-0.078201944,-0.133340505,-0.111535877,0.068862156,-0.035031629,0.050016268,7,1.519261128,0.128,0.9761,0.9491
234,2.99,12,160202752,2544,2481,63,9,0.99,0.99,0.99,2,0.697,1,0,215,0.177,0.008097166,1035,-0.039372962,0.107335474,-0.139724856,0.098641002,0.057409893,-0.10821992,-0.104186517,0.053310096,3,1.444509137,0.582,0.9937,0.94295
289,0,12,185135104,2752,2618,134,9,0.99,4.99,2.434444444,3,0.429,1,0,469,0.253,0,2345,-0.174165376,-0.168760814,-0.169867769,0.057405732,-0.085431464,0.023871335,-0.006437797,0.082410301,2,1.494331838,-0.1779,0.9909,0.7258625
27,2.99,17,20957184,5199,1773,3426,1,0,0,0,2,0,2,0,150,0.054,0,1051,0.513059064,-0.042137713,0.038934456,-0.135933126,0.035471813,-0.265899769,-0.08373315,-0.110559181,2,1.349806589,-0.0598,0.9638,0.780533333
102,0,12,46129152,2618,2043,575,1,0,0,0,3,0.661,1,0,266,0.183,0.003412969,944,-0.174539552,-0.061436074,0.081146625,-0.000109856,-0.181842307,0.028685511,0.19525337,-0.091673953,1,1.504654456,-0.888,0.9786,0.211555556
99221,0,9,221279232,3397,1392,2005,10,2.99,79.99,20.09,6,0,3,0,239,0.172,0,4609,-0.284867085,0.356733805,0.071311529,0.042203188,0.037124327,0.082848179,-0.129154059,-0.021167678,3,1.644131042,-0.9209,0.9937,0.957316667
165,0,4,21221376,3608,2952,656,1,0,0,0,5,0,1,0,189,0.236,0.002444988,1967,-0.076795839,0.07173003,-0.08071785,-0.062880708,-0.087728252,-0.054747334,-0.006536979,0.032334536,2,1.494331838,-0.25,0.9628,0.424785714
12,1.99,9,40927232,2879,1394,1485,1,0,0,0,4,0,2,0,119,0.237,0,6108,0.39046245,-0.132565914,-0.18785969,0.10215887,-0.051068241,0.234466981,0.028383874,-0.025000238,2,1.349806589,0.4102,0.9524,0.7842
46,9.99,12,176218112,3370,2386,984,1,0,0,0,5,0,1,0,331,0.275,0,1279,-0.181815713,0.087926147,0.235013801,0.266149202,-0.255319993,0.086521457,-0.11893035,-0.084649055,4,1.649511824,-0.3678,0.9882,0.96098
80,4.99,12,528773120,2865,1509,1356,6,0.99,3.99,1.99,1,0,1,0,325,0.237,0,845,0.37583672,0.383858532,0.106379189,0.154715981,-0.050888268,0.169333241,-0.022878956,0.043821172,3,1.344698184,-0.1045,0.9738,0.614485714
19,0,9,113949696,2991,1549,1442,1,0,0,0,3,0.592,2,0.737,49,0.177,0,3737,-0.24941316,0.108892173,-0.035086458,0.209441111,-0.268193031,0.000920046,-0.123261251,0.068485704,3,1.644131042,0.3612,0.9682,0.855714286
12047,0,12,244866048,2574,1392,1182,10,0.99,99.99,21.29,4,0.718,4,0,196,0.208,0,1696,-0.039227208,0.20329443,-0.008471643,-0.002672125,-0.172865019,-0.070310396,-0.050838552,-0.054582614,1,1.504654456,-0.3167,0.9891,0.89949
28,1.99,12,32987136,3393,1553,1840,1,0.99,0.99,0.99,5,0,3,0,70,0.111,0,1040,-0.17970826,-0.1097016,0.141495516,0.078733998,0.1360924,0.006168582,-0.03698086,-0.265083074,2,1.349806589,0.0772,0.926,0.473933333
133,0,4,48965632,3945,1668,2277,4,0.99,3.99,2.49,1,0,4,0,193,0.211,0,8009,-0.179704484,-0.204513717,0.148327399,0.040549884,-0.097580005,0.038145008,0.012735238,-0.031715352,2,1.494331838,0.2023,0.9022,0.766616667
22,0,4,9363456,3073,2035,1038,1,0,0,0,1,0,1,0,19,0.245,0,11,0.726029591,-0.105862521,0.077358086,-0.108175795,-0.016560651,-0.133625012,-0.175237276,-0.078575545,7,1.617258139,0,0.9674,0.79625
120,0,4,7139328,3440,3092,348,2,0.99,1.99,1.49,1,0,1,0,158,0.247,0,279,-0.070316392,-0.379802606,0.258671715,0.019429482,0.070339009,0.092406612,-0.077193172,0.080201732,1,1.504654456,0.7003,0.9625,0.851275
23,0,4,9482240,3241,3241,0,1,0,0,0,10,0,1,0,67,0.293,0.012195122,405,0.552045182,0.024072767,0.10218823,-0.163774482,-0.01780219,-0.226796221,-0.064327807,0.018374061,2,1.349806589,-0.4404,0.9393,0.0549875
574,0,17,117141504,3609,2077,1532,6,2.99,89.99,28.82333333,3,0,3,0.661,200,0.265,0.004115226,2579,-0.213966881,0.070614473,-0.137972154,0.273167184,-0.134026874,-0.027969385,-0.120514786,0.156166987,12,1.428341474,-0.9371,0.9627,0.842975
155,0,9,221245440,2607,1922,685,8,0.99,54.99,16.365,3,0,1,0,136,0.233,0,1166,-0.250958601,0.145181443,-0.0111742,0.092710878,-0.095848754,0.001558813,-0.033752372,-0.028181348,13,1.606618362,-0.1124,0.9769,0.4554
5,0,4,259741696,3575,1388,2187,2,0.99,3.99,2.49,3,0,3,0,592,0.244,0,168,0.353168494,-0.167025782,0.072213885,0.195783516,0.067271711,0.097096477,-0.011043912,0.071842874,1,1.504654456,0,0,0
5,0,4,17827840,3168,2041,1127,1,0,0,0,3,0.615,1,0,64,0.269,0,1972,-0.224068083,-0.047592892,-0.09122268,-0.163190895,0.141946181,0.01431464,-0.05720417,0.043340551,2,1.349806589,-0.6124,-0.6124,-0.6124
261,0,12,98096128,2560,1930,630,10,0.99,99.99,28.59,5,0,1,0,183,0.311,0,2105,-0.250147543,-0.034176139,-0.107896125,-0.222669647,-0.034691477,0.009295108,-0.056989916,0.087472441,2,1.494331838,-0.9259,0.9538,0.28065
245,0,4,172836864,2076,2020,56,10,0.99,9.99,3.79,1,0,7,0,160,0.231,0,232,-0.064876994,-0.364828521,0.076519471,0.012092928,-0.017571217,0.025351735,-0.074193827,-0.044610668,2,1.638857086,-0.8884,0.9869,0.806888889
10974,0,12,259609600,2068,1391,677,10,0.99,99.99,22.19,6,0.649,5,0,624,0.295,0.005502063,4971,-0.289851628,-0.08016223,-0.197382899,-0.047920378,0.247988188,-0.077280047,-0.017083596,-0.022296802,2,1.349806589,0.6182,0.9979,0.889046154
45,0,12,144228352,3249,2769,480,10,0.99,4.99,2.59,3,0.524,1,0,340,0.309,0,3178,-0.155360855,0.161969023,0.043412795,-0.092734682,-0.069749617,-0.042350567,0.030569865,-0.004991728,3,1.444509137,-0.6742,0.9195,0.103544444
45,0,9,47717376,2183,1985,198,1,0,0,0,3,0,1,0,25,0.348,0,821,0.714280573,-0.052395199,-0.01169331,-0.029806628,0.049697396,0.301234039,0.013058585,-0.028375274,1,1.504654456,0.5719,0.9953,0.958366667
78006,0,12,2214988800,3249,1411,1838,10,2.99,49.99,15.29,5,0,6,0.438,228,0.245,0.007604563,5840,-0.228877165,0.131820896,-0.049794098,0.017364014,-0.118626761,-0.006251523,-0.012845596,-0.059247345,2,1.494331838,-0.8993,0.9978,0.884146667
181,0,4,68972283,4042,4042,0,1,0,0,0,7,0.72,1,0,197,0.271,0.004310345,3890,-0.316576641,0.137925842,0.108800587,-0.164435678,-0.045088875,0.179390255,-0.152681678,0.041039306,1,1.504654456,0.3129,0.9477,0.6461
59,6.99,4,57085952,4594,1441,3153,1,0,0,0,2,0,3,0.545,419,0.274,0,509,-0.147154956,0.390647949,0.41267547,0.147247317,-0.076223449,0.159082466,-0.216932821,-0.029509824,2,1.494331838,0.2263,0.9655,0.8443375
22,0,9,170602496,2263,2246,17,9,0.99,5.99,2.323333333,5,0,1,0,179,0.15,0,2186,-0.36949368,0.117302895,0.018135912,-0.167005529,0.212101812,0.059664572,-0.163289266,0.032811645,1,1.504654456,0,0.9931,0.6475625
228,0,4,11862016,2724,2724,0,1,0,0,0,5,0,1,0,50,0.107,0,823,0.554548377,0.195695549,0.050393928,-0.036412218,0.045527198,0.107243522,0.081813965,0.021513853,1,1.504654456,-0.8446,0.99,0.86784
1605,0,9,152692736,2580,2421,159,8,4.99,99.99,43.74,1,0,1,0,149,0.258,0.006024096,1203,-0.357651008,0.238734302,0.023810469,-0.210196363,0.048465936,0.083142057,-0.079401553,0.003899003,1,1.504654456,-0.7901,0.9985,0.990166667
31,0,4,23441408,3765,1539,2226,1,1.99,1.99,1.99,5,0,6,0,247,0.153,0,127,-0.076049144,-0.272580913,0.30684368,0.052050556,0.050183617,0.075697918,-0.053979481,0.065008394,3,1.444509137,0.0588,0.9042,0.48022
20,0,4,298863616,2631,1757,874,3,0.99,1.99,1.323333333,3,0,1,0,128,0.177,0,199,0.218451857,-0.012661049,-0.041345755,-0.027001355,0.016976974,0.100803864,0.086525635,0.079142912,1,1.504654456,0,0.9299,0.56601
14689,0,9,97515520,1855,1392,463,10,0.99,94.99,16.79,2,0,4,0,106,0.244,0.008196721,946,0.665638946,0.025149206,0.043769775,-0.062844048,-0.012444324,-0.211775404,-0.147796122,-0.047304271,2,1.638857086,0.7571,0.9918,0.908944444
76,0,4,153447424,2167,2167,0,6,0.99,9.99,4.323333333,8,0,1,0,199,0.173,0,1496,0.500323883,0.051592559,-0.082608991,-0.056666566,-0.026255595,0.052901059,0.018367073,-0.075533263,4,1.649511824,-0.8906,0.802,0.6578875
